PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"38488514","Ginsenoside Rk3 Regulates Tryptophan Metabolism along the Brain-Gut Axis by Targeting Tryptophan Hydroxylase and Remodeling the Intestinal Microenvironment to Alleviate Depressive-Like Behavior in Mice","Shao J, Qu L, Liu Y, Zhang J, Liu Y, Deng J, Ma X, Fan D.","J Agric Food Chem. 2024 Apr 3;72(13):7100-7120. doi: 10.1021/acs.jafc.3c07599. Epub 2024 Mar 15.","Shao J","J Agric Food Chem","2024","2024/03/15","","","10.1021/acs.jafc.3c07599"
"38458803","Multicomponent (bio)markers for obesity risk prediction: a scoping review protocol","Vahid F, Dessenne C, Tur JA, Bouzas C, Devaux Y, Malisoux L, Monserrat-Mesquida M, Sureda A, Desai MS, Turner JD, Lamy E, Perez-Jimenez M, Ravn-Haren G, Andersen R, Forberger S, Nagrani R, Ouzzahra Y, Fontefrancesco MF, Onorati MG, Bonetti GG, de-Magistris T, Bohn T.","BMJ Open. 2024 Mar 8;14(3):e083558. doi: 10.1136/bmjopen-2023-083558.","Vahid F","BMJ Open","2024","2024/03/08","PMC10928751","","10.1136/bmjopen-2023-083558"
"39201866","Contributions of Artificial Intelligence to Analysis of Gut Microbiota in Autism Spectrum Disorder: A Systematic Review","Climent-Pérez P, Martínez-González AE, Andreo-Martínez P.","Children (Basel). 2024 Jul 31;11(8):931. doi: 10.3390/children11080931.","Climent-Pérez P","Children (Basel)","2024","2024/08/29","PMC11352523","","10.3390/children11080931"
"38857554","Dietary sulforaphane glucosinolate mitigates depression-like behaviors in mice with hepatic ischemia/reperfusion injury: A role of the gut-liver-brain axis","Yang Y, Eguchi A, Mori C, Hashimoto K.","J Psychiatr Res. 2024 Aug;176:129-139. doi: 10.1016/j.jpsychires.2024.06.005. Epub 2024 Jun 5.","Yang Y","J Psychiatr Res","2024","2024/06/10","","","10.1016/j.jpsychires.2024.06.005"
"39078446","Exploring the Potential of Probiotics and Prebiotics in Major Depression: From Molecular Function to Clinical Therapy","Yuan X, Chai J, Xu W, Zhao Y.","Probiotics Antimicrob Proteins. 2024 Jul 30. doi: 10.1007/s12602-024-10326-z. Online ahead of print.","Yuan X","Probiotics Antimicrob Proteins","2024","2024/07/30","","","10.1007/s12602-024-10326-z"
"38409102","Microbial composition, functionality, and stress resilience or susceptibility: unraveling sex-specific patterns","Tanelian A, Nankova B, Miari M, Sabban EL.","Biol Sex Differ. 2024 Feb 26;15(1):20. doi: 10.1186/s13293-024-00590-7.","Tanelian A","Biol Sex Differ","2024","2024/02/26","PMC10898170","","10.1186/s13293-024-00590-7"
"39461950","Microbial biomarker discovery in Parkinson's disease through a network-based approach","Zhao Z, Chen J, Zhao D, Chen B, Wang Q, Li Y, Chen J, Bai C, Guo X, Hu N, Zhang B, Zhao R, Yuan J.","NPJ Parkinsons Dis. 2024 Oct 26;10(1):203. doi: 10.1038/s41531-024-00802-2.","Zhao Z","NPJ Parkinsons Dis","2024","2024/10/27","PMC11513973","","10.1038/s41531-024-00802-2"
"39200093","Should Pregnant Women Consume Probiotics to Combat Endocrine-Disrupting Chemical-Induced Health Risks to Their Unborn Offspring?","Rosenfeld CS.","Biomedicines. 2024 Jul 23;12(8):1628. doi: 10.3390/biomedicines12081628.","Rosenfeld CS","Biomedicines","2024","2024/08/29","PMC11351870","","10.3390/biomedicines12081628"
"38959280","Pilot study assessing gut microbial diversity among sexual and gender minority young adults","Guy A, McAuliffe S, Cross R, Zhang Y, Kennedy RE, Estes NR, Giordano-Mooga S, Loyd C.","PLoS One. 2024 Jul 3;19(7):e0306638. doi: 10.1371/journal.pone.0306638. eCollection 2024.","Guy A","PLoS One","2024","2024/07/03","PMC11221641","","10.1371/journal.pone.0306638"
"38693730","Probiotics for Inflammatory Bowel Disease; A Deep Dive into their Impact on Disease Course and Associated Health Risks","Hassan WNM, Al-Kaabi MM, Akram NN, Kassim MAK, Pantazi AC.","Curr Med Chem. 2024;31(30):4807-4825. doi: 10.2174/0109298673314861240429072352.","Hassan WNM","Curr Med Chem","2024","2024/05/02","","","10.2174/0109298673314861240429072352"
"39293692","Depletion of the paternal gut microbiome alters sperm small RNAs and impacts offspring physiology and behavior in mice","Masson BA, Kiridena P, Lu D, Kleeman EA, Reisinger SN, Qin W, Davies WJ, Muralitharan RR, Jama HA, Antonacci S, Marques FZ, Gubert C, Hannan AJ.","Brain Behav Immun. 2024 Sep 16;123:290-305. doi: 10.1016/j.bbi.2024.09.020. Online ahead of print.","Masson BA","Brain Behav Immun","2024","2024/09/18","","","10.1016/j.bbi.2024.09.020"
"39134294","Agmatine modulation of gut-brain axis alleviates dysbiosis-induced depression-like behavior in rats","Rahangdale S, Deshmukh P, Sammeta S, Aglawe M, Kale M, Umekar M, Kotagale N, Taksande B.","Eur J Pharmacol. 2024 Oct 15;981:176884. doi: 10.1016/j.ejphar.2024.176884. Epub 2024 Aug 10.","Rahangdale S","Eur J Pharmacol","2024","2024/08/12","","","10.1016/j.ejphar.2024.176884"
"38968876","A further examination of growth factors, T helper 1 polarization, and the gut microbiome in major depression: Associations with reoccurrence of illness, cognitive functions, suicidal behaviors, and quality of life","Maes M, Zhou B, Vasupanrajit A, Jirakran K, Klomkliew P, Chanchaem P, Tunvirachaisakul C, Plaimas K, Suratanee A, Li J, Almulla AF, Payungporn S.","J Psychiatr Res. 2024 Aug;176:430-441. doi: 10.1016/j.jpsychires.2024.06.037. Epub 2024 Jun 29.","Maes M","J Psychiatr Res","2024","2024/07/05","","","10.1016/j.jpsychires.2024.06.037"
"39316970","Christensenella minuta mitigates behavioral and cardiometabolic hallmarks of social defeat stress","Agusti A, Molina-Mendoza GV, Tamayo M, Rossini V, Cenit MC, Frances-Cuesta C, Tolosa-Enguis V, Gómez Del Pulgar EM, Flor-Duro A, Sanz Y.","Biomed Pharmacother. 2024 Sep 23;180:117377. doi: 10.1016/j.biopha.2024.117377. Online ahead of print.","Agusti A","Biomed Pharmacother","2024","2024/09/24","","","10.1016/j.biopha.2024.117377"
"39422256","A gut-focused perinatal dietary intervention is associated with lower alpha diversity of the infant gut microbiota: results from a randomised controlled trial","Dawson SL, Clarke G, Ponsonby AL, Loughman A, Mohebbi M, Borge TC, O'Neil A, Vuillermin P, Tang MLK, Craig JM, Jacka FN.","Nutr Neurosci. 2024 Oct 18:1-15. doi: 10.1080/1028415X.2024.2413233. Online ahead of print.","Dawson SL","Nutr Neurosci","2024","2024/10/18","","","10.1080/1028415X.2024.2413233"
"38993577","Ageing, Cognitive Decline, and Effects of Physical Exercise: Complexities, and Considerations from Animal Models","Caruso MG, Nicolas S, Lucassen PJ, Mul JD, O'Leary OF, Nolan YM.","Brain Plast. 2024 May 14;9(1-2):43-73. doi: 10.3233/BPL-230157. eCollection 2024.","Caruso MG","Brain Plast","2024","2024/07/12","PMC11234681","","10.3233/BPL-230157"
"39033825","Core antibiotic resistance genes mediate gut microbiota to intervene in the treatment of major depressive disorder","Dong Z, Han K, Xie Q, Lin C, Shen X, Hao Y, Li J, Xu H, He L, Yu T, Kuang W.","J Affect Disord. 2024 Oct 15;363:507-519. doi: 10.1016/j.jad.2024.07.106. Epub 2024 Jul 19.","Dong Z","J Affect Disord","2024","2024/07/21","","","10.1016/j.jad.2024.07.106"
"38132705","Association of homelessness and diet on the gut microbiome: a United States-Veteran Microbiome Project (US-VMP) study","Hoisington AJ, Stearns-Yoder KA, Stamper CE, Holliday R, Brostow DP, Penzenik ME, Forster JE, Postolache TT, Lowry CA, Brenner LA.","mSystems. 2024 Jan 23;9(1):e0102123. doi: 10.1128/msystems.01021-23. Epub 2023 Dec 22.","Hoisington AJ","mSystems","2024","2023/12/22","PMC10804991","","10.1128/msystems.01021-23"
"38248533","Long-Term Impact of Childhood Adversity on the Gut Microbiome of Nursing Students","Kazemian N, Zhou T, Chalasani N, Narayan A, Cedeño Laurent JG, Olvera Alvarez HA, Pakpour S.","Int J Environ Res Public Health. 2024 Jan 8;21(1):68. doi: 10.3390/ijerph21010068.","Kazemian N","Int J Environ Res Public Health","2024","2024/01/22","PMC10815413","","10.3390/ijerph21010068"
"39371767","Exploring the Renoprotective Potential of Bioactive Nutraceuticals in Chronic Kidney Disease Progression: A Narrative Review","Ghosh A, Muley A, Bhat S, Ainapure A.","Cureus. 2024 Sep 5;16(9):e68730. doi: 10.7759/cureus.68730. eCollection 2024 Sep.","Ghosh A","Cureus","2024","2024/10/07","PMC11454842","","10.7759/cureus.68730"
"38381349","Adjunctive efficacy of Bifidobacterium animalis subsp. lactis XLTG11 for functional constipation in children","Chen K, Zhou Z, Nie Y, Cao Y, Yang P, Zhang Y, Xu P, Yu Q, Shen Y, Ma W, Jin S, Liu C.","Braz J Microbiol. 2024 Jun;55(2):1317-1330. doi: 10.1007/s42770-024-01276-3. Epub 2024 Feb 21.","Chen K","Braz J Microbiol","2024","2024/02/21","PMC11153453","","10.1007/s42770-024-01276-3"
"38863592","The effect of prebiotic and probiotic food consumption on anxiety severity: a nationwide study in Korea","Tae H, Kim TS.","Front Nutr. 2024 May 28;11:1385518. doi: 10.3389/fnut.2024.1385518. eCollection 2024.","Tae H","Front Nutr","2024","2024/06/12","PMC11165345","","10.3389/fnut.2024.1385518"
"38979127","Washed microbiota transplantation improves sleep quality in patients with sleep disorder by the gut-brain axis","He H, Li M, Qiu Y, Wu Z, Wu L.","Front Neurosci. 2024 Jun 24;18:1415167. doi: 10.3389/fnins.2024.1415167. eCollection 2024.","He H","Front Neurosci","2024","2024/07/09","PMC11228149","","10.3389/fnins.2024.1415167"
"39360531","The Mechanisms and Quality Markers of Anti-rheumatoid Arthritis of Traditional Chinese Medicine","Adu M, Qiu Y, Ma Q, Zhong G, Guo JZ, Wei R.","Comb Chem High Throughput Screen. 2024 Oct 2. doi: 10.2174/0113862073321827240918040737. Online ahead of print.","Adu M","Comb Chem High Throughput Screen","2024","2024/10/03","","","10.2174/0113862073321827240918040737"
"39121264","Bibliometric analysis of scientific outputs on psychobiotics: Strengthening the food and mood connection","Kaya M, Erdoğan Kaya A, Eskin F.","Medicine (Baltimore). 2024 Aug 9;103(32):e39238. doi: 10.1097/MD.0000000000039238.","Kaya M","Medicine (Baltimore)","2024","2024/08/09","PMC11315504","","10.1097/MD.0000000000039238"
"39126817","Interplay of yoga, physical activity, and probiotics in irritable bowel syndrome management: A double-blind randomized study","Chao WC, Huang JC, Young SL, Wu CL, Shih JC, Liao LD, Cheng B.","Complement Ther Clin Pract. 2024 Aug 6;57:101892. doi: 10.1016/j.ctcp.2024.101892. Online ahead of print.","Chao WC","Complement Ther Clin Pract","2024","2024/08/10","","","10.1016/j.ctcp.2024.101892"
"38806681","Temperature-dependent differences in mouse gut motility are mediated by stress","Han A, Hudson-Paz C, Robinson BG, Becker L, Jacobson A, Kaltschmidt JA, Garrison JL, Bhatt AS, Monack DM.","Lab Anim (NY). 2024 Jun;53(6):148-159. doi: 10.1038/s41684-024-01376-5. Epub 2024 May 28.","Han A","Lab Anim (NY)","2024","2024/05/28","PMC11147774","","10.1038/s41684-024-01376-5"
"38931307","Microbiome and Metabolite Analysis Insight into the Potential of Shrimp Head Hydrolysate to Alleviate Depression-like Behaviour in Growth-Period Mice Exposed to Chronic Stress","Hu L, Ye W, Deng Q, Wang C, Luo J, Huang L, Fang Z, Sun L, Gooneratne R.","Nutrients. 2024 Jun 19;16(12):1953. doi: 10.3390/nu16121953.","Hu L","Nutrients","2024","2024/06/27","PMC11206410","","10.3390/nu16121953"
"39360283","From gut to brain: unveiling probiotic effects through a neuroimaging perspective-A systematic review of randomized controlled trials","Crocetta A, Liloia D, Costa T, Duca S, Cauda F, Manuello J.","Front Nutr. 2024 Sep 18;11:1446854. doi: 10.3389/fnut.2024.1446854. eCollection 2024.","Crocetta A","Front Nutr","2024","2024/10/03","PMC11444994","","10.3389/fnut.2024.1446854"
"38866914","Elevated fecal calprotectin is associated with gut microbial dysbiosis, altered serum markers and clinical outcomes in older individuals","Heinzel S, Jureczek J, Kainulainen V, Nieminen AI, Suenkel U, von Thaler AK, Kaleta C, Eschweiler GW, Brockmann K, Aho VTE, Auvinen P, Maetzler W, Berg D, Scheperjans F.","Sci Rep. 2024 Jun 12;14(1):13513. doi: 10.1038/s41598-024-63893-0.","Heinzel S","Sci Rep","2024","2024/06/12","PMC11169261","","10.1038/s41598-024-63893-0"
"39392025","Microbiological bases of obsessive‑compulsive disorder - the role of viruses, bacteria, and parasites in the onset and progression of OCD","Januszewski J, Forma A, Kłodnicka K, Brachet A, Baj J.","Acta Neurobiol Exp (Wars). 2024 Oct 11;84(3):230-242. doi: 10.55782/ane-2024-2516.","Januszewski J","Acta Neurobiol Exp (Wars)","2024","2024/10/11","","","10.55782/ane-2024-2516"
"39346901","Supplementation with Lactobacillus helveticus NS8 alleviated behavioral, neural, endocrine, and microbiota abnormalities in an endogenous rat model of depression","Alatan H, Liang S, Shimodaira Y, Wu X, Hu X, Wang T, Luo J, Iijima K, Jin F.","Front Immunol. 2024 Sep 13;15:1407620. doi: 10.3389/fimmu.2024.1407620. eCollection 2024.","Alatan H","Front Immunol","2024","2024/09/30","PMC11428200","","10.3389/fimmu.2024.1407620"
"38613114","Mapping Treatment Advances in the Neurobiology of Binge Eating Disorder: A Concept Paper","Donnelly B, Hay P.","Nutrients. 2024 Apr 7;16(7):1081. doi: 10.3390/nu16071081.","Donnelly B","Nutrients","2024","2024/04/13","PMC11013212","","10.3390/nu16071081"
"38896988","Hyperglycemia and cognitive impairments anticipate the onset of an overt type 2 diabetes-like phenotype in TALLYHO/JngJ mice","Presta M, Zoratto F, Mulder D, Ottomana AM, Pisa E, Arias Vásquez A, Slattery DA, Glennon JC, Macrì S.","Psychoneuroendocrinology. 2024 Sep;167:107102. doi: 10.1016/j.psyneuen.2024.107102. Epub 2024 Jun 10.","Presta M","Psychoneuroendocrinology","2024","2024/06/19","","","10.1016/j.psyneuen.2024.107102"
"39089603","Enhanced cerebral blood flow similarity of the somatomotor network in chronic insomnia: Transcriptomic decoding, gut microbial signatures and phenotypic roles","Ma X, Li J, Yang Y, Qiu X, Sheng J, Han N, Wu C, Xu G, Jiang G, Tian J, Weng X, Wang J.","Neuroimage. 2024 Aug 15;297:120762. doi: 10.1016/j.neuroimage.2024.120762. Epub 2024 Jul 30.","Ma X","Neuroimage","2024","2024/08/01","","","10.1016/j.neuroimage.2024.120762"
"39456245","Altered Gut Microbiota Patterns in Young Children with Recent Maltreatment Exposure","Karaboycheva G, Conrad ML, Dörr P, Dittrich K, Murray E, Skonieczna-Żydecka K, Kaczmarczyk M, Łoniewski I, Klawitter H, Buss C, Entringer S, Binder E, Winter SM, Heim C.","Biomolecules. 2024 Oct 16;14(10):1313. doi: 10.3390/biom14101313.","Karaboycheva G","Biomolecules","2024","2024/10/26","PMC11506340","","10.3390/biom14101313"
"39452233","Pharmacists' Knowledge, Perception, and Prescribing Practice of Probiotics in the UAE: A Cross-Sectional Study","Abbas MO, Ahmed H, Hamid E, Padayachee D, Abdulbadia MT, Khalid S, Abuelhana A, Abdul Rasool BK.","Antibiotics (Basel). 2024 Oct 13;13(10):967. doi: 10.3390/antibiotics13100967.","Abbas MO","Antibiotics (Basel)","2024","2024/10/25","PMC11505214","","10.3390/antibiotics13100967"
"39217732","Investigating the bacterial profiles of Lactobacillus, Bifidobacterium, Actinobacteria, Fusobacterium, Firmicutes, and Bacteroides in stool samples from patients with severe depression and healthy individuals","Arbabi F, Shapoury R, Haghi F, Zeighami H, Pirzeh R.","Psychoneuroendocrinology. 2024 Dec;170:107090. doi: 10.1016/j.psyneuen.2024.107090. Epub 2024 Jul 14.","Arbabi F","Psychoneuroendocrinology","2024","2024/09/01","","","10.1016/j.psyneuen.2024.107090"
"39360304","Low-frequency Transcranial Magnetic Stimulation Ameliorates Anhedonic Behaviors and Regulates the Gut Microbiome in Mice Exposed to Chronic Unpredictable Mild Stress","Gao L, Zhao X, Wu L, Liu C, Ding R, Wang H, Shang X.","Alpha Psychiatry. 2024 Aug 1;25(4):493-501. doi: 10.5152/alphapsychiatry.2024.241561. eCollection 2024 Aug.","Gao L","Alpha Psychiatry","2024","2024/10/03","PMC11443298","","10.5152/alphapsychiatry.2024.241561"
"38432179","Combination of vitamin D(3) and fructooligosaccharides upregulates colonic vitamin D receptor in C57BL/6J mice and affects anxiety-related behavior in a sex-specific manner","Renteria KM, Constantine E, Teoh CM, Cooper A, Lozano N, Bauer S, Koh GY.","Nutr Res. 2024 May;125:16-26. doi: 10.1016/j.nutres.2024.02.003. Epub 2024 Feb 11.","Renteria KM","Nutr Res","2024","2024/03/03","","","10.1016/j.nutres.2024.02.003"
"38960388","Beneficial effect of GABA-producing Lactiplantibacillus strain LPB145 isolated from cheese starters evaluated in anxiety- and depression-like behaviours in rats","Lozano J, Fabius S, Fernández-Ciganda S, Urbanavicius J, Piccini C, Scorza C, Zunino P.","Benef Microbes. 2024 Jul 4;15(5):465-479. doi: 10.1163/18762891-bja00024.","Lozano J","Benef Microbes","2024","2024/07/03","","","10.1163/18762891-bja00024"
"38170072","Global scientific trends in healthy aging in the early 21st century: A data-driven scientometric and visualized analysis","Zhang Y, Gu Z, Xu Y, He M, Gerber BS, Wang Z, Liu F, Peng C.","Heliyon. 2023 Dec 9;10(1):e23405. doi: 10.1016/j.heliyon.2023.e23405. eCollection 2024 Jan 15.","Zhang Y","Heliyon","2023","2024/01/03","PMC10758827","","10.1016/j.heliyon.2023.e23405"
"39313515","Oral administration of astilbin mitigates acetaminophen-induced acute liver injury in mice by modulating the gut microbiota","Yang Q, He WH, Xie L, Chen T, Liu RF, Hu JJ, Guo JY, Tan GZ, Wu FL, Gu P, Chen P, Chen Y.","Acta Pharmacol Sin. 2024 Sep 23. doi: 10.1038/s41401-024-01383-9. Online ahead of print.","Yang Q","Acta Pharmacol Sin","2024","2024/09/23","","","10.1038/s41401-024-01383-9"
"38166669","Effectiveness of a socioecological model-guided, smart device-based, self-management-oriented lifestyle intervention in community residents: protocol for a cluster-randomized controlled trial","Yang S, Yu B, Liao K, Qiao X, Fan Y, Li M, Hu Y, Chen J, Ye T, Cai C, Ma C, Pang T, Huang Z, Jia P, Reinhardt JD, Dou Q.","BMC Public Health. 2024 Jan 2;24(1):32. doi: 10.1186/s12889-023-17073-w.","Yang S","BMC Public Health","2024","2024/01/03","PMC10763380","","10.1186/s12889-023-17073-w"
"38737108","Cucurbitacin E Alleviates Colonic Barrier Function Impairment and Inflammation Response and Improves Microbial Composition on Experimental Colitis Models","Zhan F, Song W, Fan Y, Wang F, Wang Q.","J Inflamm Res. 2024 May 6;17:2745-2756. doi: 10.2147/JIR.S456353. eCollection 2024.","Zhan F","J Inflamm Res","2024","2024/05/13","PMC11086439","","10.2147/JIR.S456353"
"39271063","Probiotic Lactobacillus plantarum 299v supplementation in patients with major depression in a double-blind, randomized, placebo-controlled trial: A metabolomics study","Godzien J, Kalaska B, Rudzki L, Barbas-Bernardos C, Swieton J, Lopez-Gonzalvez A, Ostrowska L, Szulc A, Waszkiewicz N, Ciborowski M, García A, Kretowski A, Barbas C, Pawlak D.","J Affect Disord. 2024 Sep 11;368:180-190. doi: 10.1016/j.jad.2024.09.058. Online ahead of print.","Godzien J","J Affect Disord","2024","2024/09/13","","","10.1016/j.jad.2024.09.058"
"36989335","Treatment response to supplemental nutrients for ADHD is independent of diet quality: the MADDY Study RCT","Robinette LM, Hatsu IE, Johnstone JM, Bruton AM, Leung BMY, Arnold LE.","Nutr Neurosci. 2024 Apr;27(4):319-328. doi: 10.1080/1028415X.2023.2191415. Epub 2023 Mar 29.","Robinette LM","Nutr Neurosci","2024","2023/03/29","PMC10539486","NIHMS1885282","10.1080/1028415X.2023.2191415"
"38278499","Alcohol use-associated alterations in the circulating metabolite profile in the general population and in individuals with major depressive disorder","Kärkkäinen O, Tolmunen T, Kivimäki P, Kurkinen K, Ali-Sisto T, Mäntyselkä P, Valkonen-Korhonen M, Koivumaa-Honkanen H, Honkalampi K, Ruusunen A, Velagapudi V, Lehto SM.","Alcohol. 2024 Nov;120:161-167. doi: 10.1016/j.alcohol.2024.01.005. Epub 2024 Jan 24.","Kärkkäinen O","Alcohol","2024","2024/01/26","","","10.1016/j.alcohol.2024.01.005"
