PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"25772005","Collective unconscious: how gut microbes shape human behavior","Dinan TG, Stilling RM, Stanton C, Cryan JF.","J Psychiatr Res. 2015 Apr;63:1-9. doi: 10.1016/j.jpsychires.2015.02.021. Epub 2015 Mar 3.","Dinan TG","J Psychiatr Res","2015","2015/03/17","","","10.1016/j.jpsychires.2015.02.021"
"25173628","Obese-type gut microbiota induce neurobehavioral changes in the absence of obesity","Bruce-Keller AJ, Salbaum JM, Luo M, Blanchard E 4th, Taylor CM, Welsh DA, Berthoud HR.","Biol Psychiatry. 2015 Apr 1;77(7):607-15. doi: 10.1016/j.biopsych.2014.07.012. Epub 2014 Jul 18.","Bruce-Keller AJ","Biol Psychiatry","2015","2014/09/01","PMC4297748","NIHMS624629","10.1016/j.biopsych.2014.07.012"
"25634609","The human gut microbiota with reference to autism spectrum disorder: considering the whole as more than a sum of its parts","Toh MC, Allen-Vercoe E.","Microb Ecol Health Dis. 2015 Jan 28;26:26309. doi: 10.3402/mehd.v26.26309. eCollection 2015.","Toh MC","Microb Ecol Health Dis","2015","2015/01/31","PMC4310852","","10.3402/mehd.v26.26309"
"25911232","Microbiota regulation of the Mammalian gut-brain axis","Burokas A, Moloney RD, Dinan TG, Cryan JF.","Adv Appl Microbiol. 2015;91:1-62. doi: 10.1016/bs.aambs.2015.02.001. Epub 2015 Mar 11.","Burokas A","Adv Appl Microbiol","2015","2015/04/26","","","10.1016/bs.aambs.2015.02.001"
"25869281","Lactobacillus fermentum NS9 restores the antibiotic induced physiological and psychological abnormalities in rats","Wang T, Hu X, Liang S, Li W, Wu X, Wang L, Jin F.","Benef Microbes. 2015;6(5):707-17. doi: 10.3920/BM2014.0177. Epub 2015 Apr 22.","Wang T","Benef Microbes","2015","2015/04/15","","","10.3920/BM2014.0177"
"25567038","The gut microbiota and inflammatory noncommunicable diseases: associations and potentials for gut microbiota therapies","West CE, Renz H, Jenmalm MC, Kozyrskyj AL, Allen KJ, Vuillermin P, Prescott SL; in-FLAME Microbiome Interest Group.","J Allergy Clin Immunol. 2015 Jan;135(1):3-13; quiz 14. doi: 10.1016/j.jaci.2014.11.012.","West CE","J Allergy Clin Immunol","2015","2015/01/09","","","10.1016/j.jaci.2014.11.012"
"25415497","The gut microbiome and diet in psychiatry: focus on depression","Dash S, Clarke G, Berk M, Jacka FN.","Curr Opin Psychiatry. 2015 Jan;28(1):1-6. doi: 10.1097/YCO.0000000000000117.","Dash S","Curr Opin Psychiatry","2015","2014/11/22","","","10.1097/YCO.0000000000000117"
"25231862","Artificial sweeteners induce glucose intolerance by altering the gut microbiota","Suez J, Korem T, Zeevi D, Zilberman-Schapira G, Thaiss CA, Maza O, Israeli D, Zmora N, Gilad S, Weinberger A, Kuperman Y, Harmelin A, Kolodkin-Gal I, Shapiro H, Halpern Z, Segal E, Elinav E.","Nature. 2014 Oct 9;514(7521):181-6. doi: 10.1038/nature13793. Epub 2014 Sep 17.","Suez J","Nature","2014","2014/09/19","","","10.1038/nature13793"
"24956966","Microbiota and neurodevelopmental windows: implications for brain disorders","Borre YE, O'Keeffe GW, Clarke G, Stanton C, Dinan TG, Cryan JF.","Trends Mol Med. 2014 Sep;20(9):509-18. doi: 10.1016/j.molmed.2014.05.002. Epub 2014 Jun 20.","Borre YE","Trends Mol Med","2014","2014/06/25","","","10.1016/j.molmed.2014.05.002"
"24798884","Priming for health: gut microbiota acquired in early life regulates physiology, brain and behaviour","Clarke G, O'Mahony SM, Dinan TG, Cryan JF.","Acta Paediatr. 2014 Aug;103(8):812-9. doi: 10.1111/apa.12674. Epub 2014 May 17.","Clarke G","Acta Paediatr","2014","2014/05/07","","","10.1111/apa.12674"
"24103493","Excess body weight during pregnancy and offspring obesity: potential mechanisms","Paliy O, Piyathilake CJ, Kozyrskyj A, Celep G, Marotta F, Rastmanesh R.","Nutrition. 2014 Mar;30(3):245-51. doi: 10.1016/j.nut.2013.05.011. Epub 2013 Oct 6.","Paliy O","Nutrition","2014","2013/10/10","","","10.1016/j.nut.2013.05.011"
"21167931","Lymphocytes in neuroprotection, cognition and emotion: is intolerance really the answer?","Rook GA, Lowry CA, Raison CL.","Brain Behav Immun. 2011 May;25(4):591-601. doi: 10.1016/j.bbi.2010.12.005. Epub 2010 Dec 16.","Rook GA","Brain Behav Immun","2011","2010/12/21","","","10.1016/j.bbi.2010.12.005"
