PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"37023596","Different roles of microbiota and genetics in the prediction of treatment response in major depressive disorder","Han K, Ji L, Xie Q, Liu L, Wu X, He L, Shi Y, Zhang R, He G, Dong Z, Yu T.","J Psychiatr Res. 2023 May;161:402-411. doi: 10.1016/j.jpsychires.2023.03.036. Epub 2023 Mar 28.","Han K","J Psychiatr Res","2023","2023/04/06","","","10.1016/j.jpsychires.2023.03.036"
"36881113","Mesenchymal stem-cell-derived microvesicles ameliorate MPTP-induced neurotoxicity in mice: a role of the gut-microbiota-brain axis","Pu Y, Wu Q, Zhang Q, Huang T, Wen J, Wei L, Hashimoto K, Liu Y.","Psychopharmacology (Berl). 2023 May;240(5):1103-1118. doi: 10.1007/s00213-023-06348-0. Epub 2023 Mar 7.","Pu Y","Psychopharmacology (Berl)","2023","2023/03/07","","","10.1007/s00213-023-06348-0"
"36804535","Beneficial effects of arketamine on the reduced bone mineral density in susceptible mice after chronic social defeat stress: Role of the gut-microbiota-bone-brain axis","Wan X, Eguchi A, Chang L, Mori C, Hashimoto K.","Neuropharmacology. 2023 May 1;228:109466. doi: 10.1016/j.neuropharm.2023.109466. Epub 2023 Feb 16.","Wan X","Neuropharmacology","2023","2023/02/22","","","10.1016/j.neuropharm.2023.109466"
"37181872","Autism spectrum disorder research: knowledge mapping of progress and focus between 2011 and 2022","Jiang M, Lu T, Yang K, Li X, Zhao L, Zhang D, Li J, Wang L.","Front Psychiatry. 2023 Apr 25;14:1096769. doi: 10.3389/fpsyt.2023.1096769. eCollection 2023.","Jiang M","Front Psychiatry","2023","2023/05/14","PMC10168184","","10.3389/fpsyt.2023.1096769"
"37174495","Gut Microbiota and Behavioural Issues in Production, Performance, and Companion Animals: A Systematic Review","Homer B, Judd J, Mohammadi Dehcheshmeh M, Ebrahimie E, Trott DJ.","Animals (Basel). 2023 Apr 25;13(9):1458. doi: 10.3390/ani13091458.","Homer B","Animals (Basel)","2023","2023/05/13","PMC10177538","","10.3390/ani13091458"
"37168424","Features of gut microbiota and short-chain fatty acids in patients with first-episode depression and their relationship with the clinical symptoms","Yu S, Wang L, Jing X, Wang Y, An C.","Front Psychol. 2023 Apr 24;14:1088268. doi: 10.3389/fpsyg.2023.1088268. eCollection 2023.","Yu S","Front Psychol","2023","2023/05/11","PMC10165121","","10.3389/fpsyg.2023.1088268"
"37095530","Positive mood-related gut microbiota in a long-term closed environment: a multiomics study based on the ""Lunar Palace 365"" experiment","Hao Z, Meng C, Li L, Feng S, Zhu Y, Yang J, Han L, Sun L, Lv W, Figeys D, Liu H.","Microbiome. 2023 Apr 24;11(1):88. doi: 10.1186/s40168-023-01506-0.","Hao Z","Microbiome","2023","2023/04/24","PMC10124008","","10.1186/s40168-023-01506-0"
"37432210","The Influence of Topinambur and Inulin Preventive Supplementation on Microbiota, Anxious Behavior, Cognitive Functions and Neurogenesis in Mice Exposed to the Chronic Unpredictable Mild Stress","Szala-Rycaj J, Szewczyk A, Zagaja M, Kaczmarczyk-Ziemba A, Maj M, Andres-Mach M.","Nutrients. 2023 Apr 23;15(9):2041. doi: 10.3390/nu15092041.","Szala-Rycaj J","Nutrients","2023","2023/07/11","PMC10181297","","10.3390/nu15092041"
"37108739","Circadian Disruption and Mental Health: The Chronotherapeutic Potential of Microbiome-Based and Dietary Strategies","Codoñer-Franch P, Gombert M, Martínez-Raga J, Cenit MC.","Int J Mol Sci. 2023 Apr 20;24(8):7579. doi: 10.3390/ijms24087579.","Codoñer-Franch P","Int J Mol Sci","2023","2023/04/28","PMC10146651","","10.3390/ijms24087579"
"36738999","High-cholesterol diet promotes depression- and anxiety-like behaviors in mice by impact gut microbe and neuroinflammation","Zou L, Tian Y, Wang Y, Chen D, Lu X, Zeng Z, Chen Z, Lin C, Liang Y.","J Affect Disord. 2023 Apr 14;327:425-438. doi: 10.1016/j.jad.2023.01.122. Epub 2023 Feb 3.","Zou L","J Affect Disord","2023","2023/02/04","","","10.1016/j.jad.2023.01.122"
"37046334","Effects of prebiotic supplement on gut microbiota, drug bioavailability, and adverse effects in patients with colorectal cancer at different primary tumor locations receiving chemotherapy: study protocol for a randomized clinical trial","Chen Y, Liao X, Li Y, Cao H, Zhang F, Fei B, Bao C, Cao H, Mao Y, Chen X, Gao X, Zhao W, Xu J.","Trials. 2023 Apr 12;24(1):268. doi: 10.1186/s13063-023-07137-y.","Chen Y","Trials","2023","2023/04/12","PMC10091326","","10.1186/s13063-023-07137-y"
"37049619","Characteristics of the Gut Microbiome and Serum Metabolome in Patients with Functional Constipation","Wang J, Wang L, Yu Q, Tang N, Mei C, Zhang H, Wang G, Lu J, Chen W.","Nutrients. 2023 Apr 6;15(7):1779. doi: 10.3390/nu15071779.","Wang J","Nutrients","2023","2023/04/13","PMC10097253","","10.3390/nu15071779"
"37049591","Dysbiosis of the Gut Microbiota and Kynurenine (Kyn) Pathway Activity as Potential Biomarkers in Patients with Major Depressive Disorder","Lin P, Li D, Shi Y, Li Q, Guo X, Dong K, Chen Q, Lou X, Li Z, Li P, Jin W, Chen S, Sun Y, Sun J, Cheng X.","Nutrients. 2023 Apr 3;15(7):1752. doi: 10.3390/nu15071752.","Lin P","Nutrients","2023","2023/04/13","PMC10096701","","10.3390/nu15071752"
"37124355","Alteration of Gut Microbiome in Patients With Schizophrenia Indicates Links Between Bacterial Tyrosine Biosynthesis and Cognitive Dysfunction","Thirion F, Speyer H, Hansen TH, Nielsen T, Fan Y, Le Chatelier E, Fromentin S, Berland M, Plaza Oñate F, Pons N, Galleron N, Levenez F, Markó L, Birkner T, Jørgensen T, Forslund SK, Vestergaard H, Hansen T, Nordentoft M, Mors O, Benros ME, Pedersen O, Ehrlich SD.","Biol Psychiatry Glob Open Sci. 2022 Feb 10;3(2):283-291. doi: 10.1016/j.bpsgos.2022.01.009. eCollection 2023 Apr.","Thirion F","Biol Psychiatry Glob Open Sci","2022","2023/05/01","PMC10140391","","10.1016/j.bpsgos.2022.01.009"
"36804416","A snapshot of gut microbiota data from murine models of Autism Spectrum Disorder: Still a blurred picture","Tartaglione AM, Pazienza V, Calamandrei G, Ricceri L.","Neurosci Biobehav Rev. 2023 Apr;147:105105. doi: 10.1016/j.neubiorev.2023.105105. Epub 2023 Feb 18.","Tartaglione AM","Neurosci Biobehav Rev","2023","2023/02/22","","","10.1016/j.neubiorev.2023.105105"
"37064156","Association between gut microbiota and hepatocellular carcinoma from 2011 to 2022: Bibliometric analysis and global trends","Chen Z, Ding C, Gu Y, He Y, Chen B, Zheng S, Li Q.","Front Oncol. 2023 Mar 30;13:1120515. doi: 10.3389/fonc.2023.1120515. eCollection 2023.","Chen Z","Front Oncol","2023","2023/04/17","PMC10098157","","10.3389/fonc.2023.1120515"
"36945049","Maternal weight, gut microbiota, and the association with early childhood behavior: the PREOBE follow-up study","Nieto-Ruiz A, Cerdó T, Jordano B, Torres-Espínola FJ, Escudero-Marín M, García-Ricobaraza M, Bermúdez MG, García-Santos JA, Suárez A, Campoy C.","Child Adolesc Psychiatry Ment Health. 2023 Mar 21;17(1):41. doi: 10.1186/s13034-023-00589-9.","Nieto-Ruiz A","Child Adolesc Psychiatry Ment Health","2023","2023/03/22","PMC10031971","","10.1186/s13034-023-00589-9"
"36986226","The Microbiota-Gut-Brain Axis: Psychoneuroimmunological Insights","Marano G, Mazza M, Lisci FM, Ciliberto M, Traversi G, Kotzalidis GD, De Berardis D, Laterza L, Sani G, Gasbarrini A, Gaetani E.","Nutrients. 2023 Mar 20;15(6):1496. doi: 10.3390/nu15061496.","Marano G","Nutrients","2023","2023/03/29","PMC10059722","","10.3390/nu15061496"
"36931666","Effect of date seed (Phoenix dactylifera) supplementation as functional food on cardiometabolic risk factors, metabolic endotoxaemia and mental health in patients with type 2 diabetes mellitus: a blinded randomised controlled trial protocol","Mohammadi Zadeh M, Dehghan P, Eslami Z.","BMJ Open. 2023 Mar 17;13(3):e066013. doi: 10.1136/bmjopen-2022-066013.","Mohammadi Zadeh M","BMJ Open","2023","2023/03/17","PMC10030472","","10.1136/bmjopen-2022-066013"
"37007475","Influence of mental health medication on microbiota in the elderly population in the Valencian region","Pesantes N, Barberá A, Pérez-Rocher B, Artacho A, Vargas SL, Moya A, Ruiz-Ruiz S.","Front Microbiol. 2023 Mar 16;14:1094071. doi: 10.3389/fmicb.2023.1094071. eCollection 2023.","Pesantes N","Front Microbiol","2023","2023/04/03","PMC10062206","","10.3389/fmicb.2023.1094071"
"36283312","Ginsenoside Rh4 remodels the periphery microenvironment by targeting the brain-gut axis to alleviate depression-like behaviors","Shao J, Ma X, Qu L, Ma P, Huang R, Fan D.","Food Chem. 2023 Mar 15;404(Pt B):134639. doi: 10.1016/j.foodchem.2022.134639. Epub 2022 Oct 18.","Shao J","Food Chem","2023","2022/10/25","","","10.1016/j.foodchem.2022.134639"
"36937822","Bone fragility during the COVID-19 pandemic: the role of macro- and micronutrients","Moretti A, Liguori S, Paoletta M, Migliaccio S, Toro G, Gimigliano F, Iolascon G.","Ther Adv Musculoskelet Dis. 2023 Mar 14;15:1759720X231158200. doi: 10.1177/1759720X231158200. eCollection 2023.","Moretti A","Ther Adv Musculoskelet Dis","2023","2023/03/20","PMC10015293","","10.1177/1759720X231158200"
"36969812","Demonstrating a link between diet, gut microbiota and brain: (14)C radioactivity identified in the brain following gut microbial fermentation of (14)C-radiolabeled tyrosine in a pig model","Murray M, Barlow CK, Blundell S, Buecking M, Gibbon A, Goeckener B, Kaminskas LM, Leitner P, Selby-Pham S, Sinclair A, Waktola HD, Williamson G, Bennett LE.","Front Nutr. 2023 Mar 9;10:1127729. doi: 10.3389/fnut.2023.1127729. eCollection 2023.","Murray M","Front Nutr","2023","2023/03/27","PMC10033698","","10.3389/fnut.2023.1127729"
"36881806","Brain, Gut, and Immune Interconnections in Psychiatric Disorders: Implications for Treatment","Kverno K, Ramos-Marcuse F.","J Psychosoc Nurs Ment Health Serv. 2023 Mar;61(3):7-11. doi: 10.3928/02793695-20230215-02. Epub 2023 Mar 1.","Kverno K","J Psychosoc Nurs Ment Health Serv","2023","2023/03/07","","","10.3928/02793695-20230215-02"
"36593394","Discovery of drug-omics associations in type 2 diabetes with generative deep-learning models","Allesøe RL, Lundgaard AT, Hernández Medina R, Aguayo-Orozco A, Johansen J, Nissen JN, Brorsson C, Mazzoni G, Niu L, Biel JH, Leal Rodríguez C, Brasas V, Webel H, Benros ME, Pedersen AG, Chmura PJ, Jacobsen UP, Mari A, Koivula R, Mahajan A, Vinuela A, Tajes JF, Sharma S, Haid M, Hong MG, Musholt PB, De Masi F, Vogt J, Pedersen HK, Gudmundsdottir V, Jones A, Kennedy G, Bell J, Thomas EL, Frost G, Thomsen H, Hansen E, Hansen TH, Vestergaard H, Muilwijk M, Blom MT, 't Hart LM, Pattou F, Raverdy V, Brage S, Kokkola T, Heggie A, McEvoy D, Mourby M, Kaye J, Hattersley A, McDonald T, Ridderstråle M, Walker M, Forgie I, Giordano GN, Pavo I, Ruetten H, Pedersen O, Hansen T, Dermitzakis E, Franks PW, Schwenk JM, Adamski J, McCarthy MI, Pearson E, Banasik K, Rasmussen S, Brunak S; IMI DIRECT Consortium.","Nat Biotechnol. 2023 Mar;41(3):399-408. doi: 10.1038/s41587-022-01520-x. Epub 2023 Jan 2.","Allesøe RL","Nat Biotechnol","2023","2023/01/02","PMC10017515","","10.1038/s41587-022-01520-x"
"36542917","Gut microbiota and its roles in the pathogenesis and therapy of endocrine system diseases","Wu Z, Tian E, Chen Y, Dong Z, Peng Q.","Microbiol Res. 2023 Mar;268:127291. doi: 10.1016/j.micres.2022.127291. Epub 2022 Dec 18.","Wu Z","Microbiol Res","2023","2022/12/21","","","10.1016/j.micres.2022.127291"
"36517709","Porphyra haitanensis Polysaccharides Attenuates Blood Lipid via Gut-Liver Axis in Diet-Induced High-Fat Mesocricetus auratus through Multiple Integrated Omics","Zeng H, Chen P, Wang Z, Hu X, Zhang Y, Zheng B.","Mol Nutr Food Res. 2023 Mar;67(5):e2200638. doi: 10.1002/mnfr.202200638. Epub 2023 Jan 26.","Zeng H","Mol Nutr Food Res","2023","2022/12/14","","","10.1002/mnfr.202200638"
"36549572","The effect of microbiome composition on impulsive and violent behavior: A systematic review","Langmajerová M, Roubalová R, Šebela A, Vevera J.","Behav Brain Res. 2023 Feb 25;440:114266. doi: 10.1016/j.bbr.2022.114266. Epub 2022 Dec 20.","Langmajerová M","Behav Brain Res","2023","2022/12/22","","","10.1016/j.bbr.2022.114266"
"36910501","Efficacy of acupuncture in patients with mild Alzheimer's disease and its impact on gut microbiota: Study protocol for a randomized sham-controlled trial","Kong X, Ma Z, Tang R, Wang X, Wei K, Yang G, Yang Y, Zhao Y, Zhang D, Xie C, Wang G, Ma X.","Front Med (Lausanne). 2023 Feb 23;10:1014113. doi: 10.3389/fmed.2023.1014113. eCollection 2023.","Kong X","Front Med (Lausanne)","2023","2023/03/13","PMC9996632","","10.3389/fmed.2023.1014113"
"36900437","Fermented Wheat Germ Alleviates Depression-like Behavior in Rats with Chronic and Unpredictable Mild Stress","Hu Z, Zhao P, Liao A, Pan L, Zhang J, Dong Y, Huang J, He W, Ou X.","Foods. 2023 Feb 22;12(5):920. doi: 10.3390/foods12050920.","Hu Z","Foods","2023","2023/03/11","PMC10000856","","10.3390/foods12050920"
"36803912","Past and present: a bibliometric study on polycystic ovary syndrome","Cai M, Ni Z, Yuan Z, Yu J, Zhang D, Yao R, Zhou L, Yu C.","J Ovarian Res. 2023 Feb 18;16(1):42. doi: 10.1186/s13048-022-01072-3.","Cai M","J Ovarian Res","2023","2023/02/21","PMC9938353","","10.1186/s13048-022-01072-3"
"36875518","Disrupted diurnal oscillations of the gut microbiota in patients with alcohol dependence","Zhao K, Ni Z, Qin Y, Zhu R, Yu Z, Ma Y, Chen W, Sun Q, Wang Z, Liu Y, Zhao J, Peng W, Hu S, Shi J, Lu L, Sun H.","Front Cell Infect Microbiol. 2023 Feb 17;13:1127011. doi: 10.3389/fcimb.2023.1127011. eCollection 2023.","Zhao K","Front Cell Infect Microbiol","2023","2023/03/06","PMC9983756","","10.3389/fcimb.2023.1127011"
"36400152","Brain-gut microbiota multimodal predictive model in patients with bipolar depression","Xi C, Li A, Lai J, Huang X, Zhang P, Yan S, Jiao M, Huang H, Hu S.","J Affect Disord. 2023 Feb 15;323:140-152. doi: 10.1016/j.jad.2022.11.026. Epub 2022 Nov 15.","Xi C","J Affect Disord","2023","2022/11/18","","","10.1016/j.jad.2022.11.026"
"36815026","Effects of a high-prebiotic diet versus probiotic supplements versus synbiotics on adult mental health: The ""Gut Feelings"" randomised controlled trial","Freijy TM, Cribb L, Oliver G, Metri NJ, Opie RS, Jacka FN, Hawrelak JA, Rucklidge JJ, Ng CH, Sarris J.","Front Neurosci. 2023 Feb 6;16:1097278. doi: 10.3389/fnins.2022.1097278. eCollection 2022.","Freijy TM","Front Neurosci","2023","2023/02/23","PMC9940791","","10.3389/fnins.2022.1097278"
"36710917","Metagenomic data reveals microbiome characteristics of culture-negative brain abscess samples","John DV, Purushottam M.","Data Brief. 2023 Jan 11;46:108893. doi: 10.1016/j.dib.2023.108893. eCollection 2023 Feb.","John DV","Data Brief","2023","2023/01/30","PMC9876821","","10.1016/j.dib.2023.108893"
"36583066","Impact of broad-spectrum antibiotics on the gut-microbiota-spleen-brain axis","Wan X, Eguchi A, Sakamoto A, Fujita Y, Yang Y, Qu Y, Hatano M, Mori C, Hashimoto K.","Brain Behav Immun Health. 2022 Dec 17;27:100573. doi: 10.1016/j.bbih.2022.100573. eCollection 2023 Feb.","Wan X","Brain Behav Immun Health","2022","2022/12/30","PMC9793168","","10.1016/j.bbih.2022.100573"
"36571897","Repeated use of 3,4-methylenedioxymethamphetamine is associated with the resilience in mice after chronic social defeat stress: A role of gut-microbiota-brain axis","Qu Y, Eguchi A, Wan X, Ma L, Chang L, Shan J, Yang Y, Mori C, Hashimoto K.","Psychiatry Res. 2023 Feb;320:115020. doi: 10.1016/j.psychres.2022.115020. Epub 2022 Dec 21.","Qu Y","Psychiatry Res","2023","2022/12/26","","","10.1016/j.psychres.2022.115020"
"36550591","Antidepression of Xingpijieyu formula targets gut microbiota derived from depressive disorder","Li Y, Yang L, Li J, Gao W, Zhao Z, Dong K, Duan W, Dai B, Guo R.","CNS Neurosci Ther. 2023 Feb;29(2):669-681. doi: 10.1111/cns.14049. Epub 2022 Dec 22.","Li Y","CNS Neurosci Ther","2023","2022/12/22","PMC9873506","","10.1111/cns.14049"
"36334762","Are neuromodulation interventions associated with changes in the gut microbiota? A systematic review","Korenblik V, Brouwer ME, Korosi A, Denys D, Bockting CLH, Brul S, Lok A.","Neuropharmacology. 2023 Feb 1;223:109318. doi: 10.1016/j.neuropharm.2022.109318. Epub 2022 Nov 9.","Korenblik V","Neuropharmacology","2023","2022/11/05","","","10.1016/j.neuropharm.2022.109318"
"36794003","High-fiber diet ameliorates gut microbiota, serum metabolism and emotional mood in type 2 diabetes patients","Chen L, Liu B, Ren L, Du H, Fei C, Qian C, Li B, Zhang R, Liu H, Li Z, Ma Z.","Front Cell Infect Microbiol. 2023 Jan 30;13:1069954. doi: 10.3389/fcimb.2023.1069954. eCollection 2023.","Chen L","Front Cell Infect Microbiol","2023","2023/02/16","PMC9922700","","10.3389/fcimb.2023.1069954"
"36693863","Data-independent acquisition boosts quantitative metaproteomics for deep characterization of gut microbiota","Zhao J, Yang Y, Xu H, Zheng J, Shen C, Chen T, Wang T, Wang B, Yi J, Zhao D, Wu E, Qin Q, Xia L, Qiao L.","NPJ Biofilms Microbiomes. 2023 Jan 24;9(1):4. doi: 10.1038/s41522-023-00373-9.","Zhao J","NPJ Biofilms Microbiomes","2023","2023/01/24","PMC9873935","","10.1038/s41522-023-00373-9"
"36216056","Effects of urban particulate matter on gut microbiome and partial schizophrenia-like symptoms in mice: Evidence from shotgun metagenomic and metabolomic profiling","Yi W, Ji Y, Gao H, Luo S, Pan R, Song J, He Y, Li Y, Wu Y, Yan S, Liang Y, Sun X, Jin X, Mei L, Cheng J, Su H.","Sci Total Environ. 2023 Jan 20;857(Pt 1):159305. doi: 10.1016/j.scitotenv.2022.159305. Epub 2022 Oct 8.","Yi W","Sci Total Environ","2023","2022/10/10","","","10.1016/j.scitotenv.2022.159305"
"36650572","Risk factors for eating disorders: findings from a rapid review","Barakat S, McLean SA, Bryant E, Le A, Marks P; National Eating Disorder Research Consortium; Touyz S, Maguire S.","J Eat Disord. 2023 Jan 17;11(1):8. doi: 10.1186/s40337-022-00717-4.","Barakat S","J Eat Disord","2023","2023/01/17","PMC9847054","","10.1186/s40337-022-00717-4"
"36191806","A role of gut-microbiota-brain axis via subdiaphragmatic vagus nerve in depression-like phenotypes in Chrna7 knock-out mice","Yang Y, Eguchi A, Wan X, Chang L, Wang X, Qu Y, Mori C, Hashimoto K.","Prog Neuropsychopharmacol Biol Psychiatry. 2023 Jan 10;120:110652. doi: 10.1016/j.pnpbp.2022.110652. Epub 2022 Sep 30.","Yang Y","Prog Neuropsychopharmacol Biol Psychiatry","2023","2022/10/03","","","10.1016/j.pnpbp.2022.110652"
"36699448","The host genetics affects gut microbiome diversity in Chinese depressed patients","Han K, Ji L, Wang C, Shao Y, Chen C, Liu L, Feng M, Yang F, Wu X, Li X, Xie Q, He L, Shi Y, He G, Dong Z, Yu T.","Front Genet. 2023 Jan 9;13:976814. doi: 10.3389/fgene.2022.976814. eCollection 2022.","Han K","Front Genet","2023","2023/01/26","PMC9868868","","10.3389/fgene.2022.976814"
"36698474","The different trends in the burden of neurological and mental disorders following dietary transition in China, the USA, and the world: An extension analysis for the Global Burden of Disease Study 2019","Liang S, Wang L, Wu X, Hu X, Wang T, Jin F.","Front Nutr. 2023 Jan 9;9:957688. doi: 10.3389/fnut.2022.957688. eCollection 2022.","Liang S","Front Nutr","2023","2023/01/26","PMC9869872","","10.3389/fnut.2022.957688"
"36624505","Safety and feasibility of faecal microbiota transplant for major depressive disorder: study protocol for a pilot randomised controlled trial","Green JE, McGuinness AJ, Berk M, Castle D, Athan E, Hair C, Strandwitz P, Loughman A, Nierenberg AA, Cryan JF, Mohebbi M, Jacka F.","Pilot Feasibility Stud. 2023 Jan 9;9(1):5. doi: 10.1186/s40814-023-01235-z.","Green JE","Pilot Feasibility Stud","2023","2023/01/09","PMC9827014","","10.1186/s40814-023-01235-z"
"36760344","Alteration of faecal microbiota balance related to long-term deep meditation","Sun Y, Ju P, Xue T, Ali U, Cui D, Chen J.","Gen Psychiatr. 2023 Jan 3;36(1):e100893. doi: 10.1136/gpsych-2022-100893. eCollection 2023.","Sun Y","Gen Psychiatr","2023","2023/02/10","PMC9896348","","10.1136/gpsych-2022-100893"
"37994886","[The regulatory role of gut microbiota in inflammation in depression and anxiety]","Vasilyeva EF.","Zh Nevrol Psikhiatr Im S S Korsakova. 2023;123(11):33-39. doi: 10.17116/jnevro202312311133.","Vasilyeva EF","Zh Nevrol Psikhiatr Im S S Korsakova","2023","2023/11/23","","","10.17116/jnevro202312311133"
"37464164","Gastrointestinal and Microbiome Profiling in Rodent Models of Neurological and Psychiatric Disorders","Kong G, Gubert C, Hannan AJ.","Methods Mol Biol. 2023;2687:77-91. doi: 10.1007/978-1-0716-3307-6_7.","Kong G","Methods Mol Biol","2023","2023/07/18","","","10.1007/978-1-0716-3307-6_7"
"37414494","Neuroinflammation through the vagus nerve-dependent gut-microbiota-brain axis in treatment-resistant depression","Hashimoto K.","Prog Brain Res. 2023;278:61-77. doi: 10.1016/bs.pbr.2023.01.003. Epub 2023 Mar 2.","Hashimoto K","Prog Brain Res","2023","2023/07/06","","","10.1016/bs.pbr.2023.01.003"
"37400971","Maternal microbiome disturbance induces deficits in the offspring's behaviors: a systematic review and meta-analysis","Hassib L, de Oliveira CL, Rouvier GA, Kanashiro A, Guimarães FS, Ferreira FR.","Gut Microbes. 2023 Jan-Dec;15(1):2226282. doi: 10.1080/19490976.2023.2226282.","Hassib L","Gut Microbes","2023","2023/07/04","PMC10321199","","10.1080/19490976.2023.2226282"
"36651663","The gut-microbiota-brain axis in a Spanish population in the aftermath of the COVID-19 pandemic: microbiota composition linked to anxiety, trauma, and depression profiles","Malan-Müller S, Valles-Colomer M, Palomo T, Leza JC.","Gut Microbes. 2023 Jan-Dec;15(1):2162306. doi: 10.1080/19490976.2022.2162306.","Malan-Müller S","Gut Microbes","2023","2023/01/18","PMC9851210","","10.1080/19490976.2022.2162306"
"36502554","Antibiotic use and the development of depression: A systematic review","Pouranayatihosseinabad M, Bezabih Y, Hawrelak J, Peterson GM, Veal F, Mirkazemi C.","J Psychosom Res. 2023 Jan;164:111113. doi: 10.1016/j.jpsychores.2022.111113. Epub 2022 Dec 5.","Pouranayatihosseinabad M","J Psychosom Res","2023","2022/12/11","","","10.1016/j.jpsychores.2022.111113"
"36493975","Key role of the gut-microbiota-brain axis via the subdiaphragmatic vagus nerve in demyelination of the cuprizone-treated mouse brain","Wang X, Eguchi A, Yang Y, Chang L, Wan X, Shan J, Qu Y, Ma L, Mori C, Yang J, Hashimoto K.","Neurobiol Dis. 2023 Jan;176:105951. doi: 10.1016/j.nbd.2022.105951. Epub 2022 Dec 6.","Wang X","Neurobiol Dis","2023","2022/12/09","","","10.1016/j.nbd.2022.105951"
"36244525","Combined oral contraceptives and mental health: Are adolescence and the gut-brain axis the missing links?","Kheloui S, Smith A, Ismail N.","Front Neuroendocrinol. 2023 Jan;68:101041. doi: 10.1016/j.yfrne.2022.101041. Epub 2022 Oct 14.","Kheloui S","Front Neuroendocrinol","2023","2022/10/16","","","10.1016/j.yfrne.2022.101041"
"36209779","An exploratory study of the gut microbiota in major depression with anxious distress","Ritchie G, Strodl E, Parham S, Bambling M, Cramb S, Vitetta L.","J Affect Disord. 2023 Jan 1;320:595-604. doi: 10.1016/j.jad.2022.10.001. Epub 2022 Oct 7.","Ritchie G","J Affect Disord","2023","2022/10/09","","","10.1016/j.jad.2022.10.001"
"36056574","A Pilot Study of the Gut Microbiota Associated With Depressive Symptoms and Sleep Disturbance Among Chinese and Korean Immigrants in the United States","Hope C, Shen N, Zhang W, Noh HI, Hertzberg VS, Kim S, Bai J.","Biol Res Nurs. 2023 Jan;25(1):150-160. doi: 10.1177/10998004221124273. Epub 2022 Sep 2.","Hope C","Biol Res Nurs","2023","2022/09/03","PMC10068504","","10.1177/10998004221124273"
"36017855","Gut-Brain Axis and Neurological Disorders-How Microbiomes Affect our Mental Health","Bhatia NY, Jalgaonkar MP, Hargude AB, Sherje AP, Oza MJ, Doshi GM.","CNS Neurol Disord Drug Targets. 2023;22(7):1008-1030. doi: 10.2174/1871527321666220822172039.","Bhatia NY","CNS Neurol Disord Drug Targets","2023","2022/08/26","","","10.2174/1871527321666220822172039"
"35711028","The Immune System and Depression: From Epidemiological to Clinical Evidence","Sørensen NV, Benros ME.","Curr Top Behav Neurosci. 2023;61:15-34. doi: 10.1007/7854_2022_369.","Sørensen NV","Curr Top Behav Neurosci","2023","2022/06/17","","","10.1007/7854_2022_369"
