PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"37266763","Orally Induced High Serum Level of Trimethylamine N-oxide Worsened Glial Reaction and Neuroinflammation on MPTP-Induced Acute Parkinson's Disease Model Mice","Qiao CM, Quan W, Zhou Y, Niu GY, Hong H, Wu J, Zhao LP, Li T, Cui C, Zhao WJ, Shen YQ.","Mol Neurobiol. 2023 Sep;60(9):5137-5154. doi: 10.1007/s12035-023-03392-x. Epub 2023 Jun 2.","Qiao CM","Mol Neurobiol","2023","2023/06/02","","","10.1007/s12035-023-03392-x"
"36824263","Effects of levodopa on gut bacterial antibiotic resistance in Parkinson's disease rat","Sheng S, Li X, Zhao S, Zheng C, Zhang F.","Front Aging Neurosci. 2023 Feb 7;15:1122712. doi: 10.3389/fnagi.2023.1122712. eCollection 2023.","Sheng S","Front Aging Neurosci","2023","2023/02/24","PMC9941341","","10.3389/fnagi.2023.1122712"
"38075226","Unveiling the neuroprotective potential of dietary polysaccharides: a systematic review","Guo R, Pang J, Zhao J, Xiao X, Li J, Li J, Wang W, Zhou S, Zhao Y, Zhang Z, Chen H, Yuan T, Wu S, Liu Z.","Front Nutr. 2023 Nov 22;10:1299117. doi: 10.3389/fnut.2023.1299117. eCollection 2023.","Guo R","Front Nutr","2023","2023/12/11","PMC10702503","","10.3389/fnut.2023.1299117"
"37714224","Efficacy and mechanism study of Baichanting compound, a combination of Acanthopanax senticosus (Rupr. and Maxim.) Harms, Paeonia lactiflora Pall and Uncaria rhynchophylla (Miq.) Miq. ex Havil, on Parkinson's disease based on metagenomics and metabolomics","Lu Y, Gao X, Mohammed SAD, Wang T, Fu J, Wang Y, Nan Y, Lu F, Liu S.","J Ethnopharmacol. 2024 Jan 30;319(Pt 1):117182. doi: 10.1016/j.jep.2023.117182. Epub 2023 Sep 13.","Lu Y","J Ethnopharmacol","2024","2023/09/15","","","10.1016/j.jep.2023.117182"
"37416776","Cracking Brain Diseases from Gut Microbes-Mediated Metabolites for Precise Treatment","Gong Y, Chen A, Zhang G, Shen Q, Zou L, Li J, Miao YB, Liu W.","Int J Biol Sci. 2023 Jun 4;19(10):2974-2998. doi: 10.7150/ijbs.85259. eCollection 2023.","Gong Y","Int J Biol Sci","2023","2023/07/07","PMC10321288","","10.7150/ijbs.85259"
"37110302","Gut Dysbiosis: A Target for Protective Interventions against Parkinson's Disease","Lima IS, Pêgo AC, Martins AC, Prada AR, Barros JT, Martins G, Gozzelino R.","Microorganisms. 2023 Mar 29;11(4):880. doi: 10.3390/microorganisms11040880.","Lima IS","Microorganisms","2023","2023/04/28","PMC10146107","","10.3390/microorganisms11040880"
"37761988","Age-Related Cognitive Decline, Focus on Microbiome: A Systematic Review and Meta-Analysis","Coradduzza D, Sedda S, Cruciani S, De Miglio MR, Ventura C, Nivoli A, Maioli M.","Int J Mol Sci. 2023 Sep 5;24(18):13680. doi: 10.3390/ijms241813680.","Coradduzza D","Int J Mol Sci","2023","2023/09/28","PMC10531012","","10.3390/ijms241813680"
"37436588","The critical role of gut-brain axis microbiome in mental disorders","Basiji K, Sendani AA, Ghavami SB, Farmani M, Kazemifard N, Sadeghi A, Lotfali E, Aghdaei HA.","Metab Brain Dis. 2023 Dec;38(8):2547-2561. doi: 10.1007/s11011-023-01248-w. Epub 2023 Jul 12.","Basiji K","Metab Brain Dis","2023","2023/07/12","","","10.1007/s11011-023-01248-w"
"37199590","Healthy Human Fecal Microbiota Transplantation into Mice Attenuates MPTP-Induced Neurotoxicity via AMPK/SOD2 Pathway","Xie Z, Zhang M, Luo Y, Jin D, Guo X, Yang W, Zheng J, Zhang H, Zhang L, Deng C, Zheng W, Tan EK, Jin K, Zhu S, Wang Q.","Aging Dis. 2023 Dec 1;14(6):2193-2214. doi: 10.14336/AD.2023.0309.","Xie Z","Aging Dis","2023","2023/05/18","PMC10676800","","10.14336/AD.2023.0309"
"37750713","Oh my gut! Is the microbial origin of neurodegenerative diseases real?","Walker A, Czyz DM.","Infect Immun. 2023 Oct 17;91(10):e0043722. doi: 10.1128/iai.00437-22. Epub 2023 Sep 26.","Walker A","Infect Immun","2023","2023/09/26","PMC10580905","","10.1128/iai.00437-22"
"37579888","N-acetyl-L-leucine protects MPTP-treated Parkinson's disease mouse models by suppressing Desulfobacterota via the gut-brain axis","Xu Z, Lian C, Pan L, Lai W, Zhang F, Peng L, Zhou S, Zhao G, Yang X, Zhang G, Tan Z, Wang Y.","Brain Res Bull. 2023 Oct 1;202:110729. doi: 10.1016/j.brainresbull.2023.110729. Epub 2023 Aug 12.","Xu Z","Brain Res Bull","2023","2023/08/14","","","10.1016/j.brainresbull.2023.110729"
"36983960","Infectious Microorganisms Seen as Etiologic Agents in Parkinson's Disease","Zorina SA, Jurja S, Mehedinti M, Stoica AM, Chita DS, Floris SA, Axelerad A.","Life (Basel). 2023 Mar 16;13(3):805. doi: 10.3390/life13030805.","Zorina SA","Life (Basel)","2023","2023/03/29","PMC10053287","","10.3390/life13030805"
"37321369","Casein Reactivates Dopaminergic Nerve Injury and Intestinal Inflammation with Disturbing Intestinal Microflora and Fecal Metabolites in a Convalescent Parkinson's Disease Mouse Model","Pu Z, Liu S, Guo Z, Zhang X, Yan J, Tang Y, Xiao H, Gao J, Li Y, Bai Q.","Neuroscience. 2023 Aug 1;524:120-136. doi: 10.1016/j.neuroscience.2023.05.014. Epub 2023 Jun 14.","Pu Z","Neuroscience","2023","2023/06/15","","","10.1016/j.neuroscience.2023.05.014"
"37932328","A novel pathway of levodopa metabolism by commensal Bifidobacteria","Cirstea MS, Creus-Cuadros A, Lo C, Yu AC, Serapio-Palacios A, Neilson S, Appel-Cresswell S, Finlay BB.","Sci Rep. 2023 Nov 6;13(1):19155. doi: 10.1038/s41598-023-45953-z.","Cirstea MS","Sci Rep","2023","2023/11/06","PMC10628163","","10.1038/s41598-023-45953-z"
"37537902","Neurodevelopmental toxicity induced by PM2.5 Exposure and its possible role in Neurodegenerative and mental disorders","Liu XQ, Huang J, Song C, Zhang TL, Liu YP, Yu L.","Hum Exp Toxicol. 2023 Jan-Dec;42:9603271231191436. doi: 10.1177/09603271231191436.","Liu XQ","Hum Exp Toxicol","2023","2023/08/04","","","10.1177/09603271231191436"
"34836918","Footprints of a microbial toxin from the gut microbiome to mesencephalic mitochondria","Esteves AR, Munoz-Pinto MF, Nunes-Costa D, Candeias E, Silva DF, Magalhães JD, Pereira-Santos AR, Ferreira IL, Alarico S, Tiago I, Empadinhas N, Cardoso SM.","Gut. 2023 Jan;72(1):73-89. doi: 10.1136/gutjnl-2021-326023. Epub 2021 Nov 26.","Esteves AR","Gut","2023","2021/11/27","PMC9763194","","10.1136/gutjnl-2021-326023"
"36881113","Mesenchymal stem-cell-derived microvesicles ameliorate MPTP-induced neurotoxicity in mice: a role of the gut-microbiota-brain axis","Pu Y, Wu Q, Zhang Q, Huang T, Wen J, Wei L, Hashimoto K, Liu Y.","Psychopharmacology (Berl). 2023 May;240(5):1103-1118. doi: 10.1007/s00213-023-06348-0. Epub 2023 Mar 7.","Pu Y","Psychopharmacology (Berl)","2023","2023/03/07","","","10.1007/s00213-023-06348-0"
"36662412","Neuroprotective and Immunomodulatory Effects of Probiotics in a Rat Model of Parkinson's Disease","Parra I, Martínez I, Vásquez-Celaya L, Gongora-Alfaro JL, Tizabi Y, Mendieta L.","Neurotox Res. 2023 Apr;41(2):187-200. doi: 10.1007/s12640-022-00627-y. Epub 2023 Jan 20.","Parra I","Neurotox Res","2023","2023/01/20","","","10.1007/s12640-022-00627-y"
"36880679","The microbiome-gut-brain axis in epilepsy: pharmacotherapeutic target from bench evidence for potential bedside applications","Kundu S, Nayak S, Rakshit D, Singh T, Shukla R, Khatri DK, Mishra A.","Eur J Neurol. 2023 Nov;30(11):3557-3567. doi: 10.1111/ene.15767. Epub 2023 Mar 22.","Kundu S","Eur J Neurol","2023","2023/03/07","","","10.1111/ene.15767"
"37703887","An Overview of Gastrointestinal Dysfunction in Parkinsonian Syndromes","Talman L, Safarpour D.","Semin Neurol. 2023 Aug;43(4):583-597. doi: 10.1055/s-0043-1771461. Epub 2023 Sep 13.","Talman L","Semin Neurol","2023","2023/09/13","","","10.1055/s-0043-1771461"
"38008403","Calprotectin in Parkinsonian disease: Anticipation and dedication","Al-Kuraishy HM, Al-Gareeb AI, Zaidalkiani AT, Alexiou A, Papadakis M, Bahaa MM, Al-Faraga A, Batiha GE.","Ageing Res Rev. 2024 Jan;93:102143. doi: 10.1016/j.arr.2023.102143. Epub 2023 Nov 25.","Al-Kuraishy HM","Ageing Res Rev","2024","2023/11/26","","","10.1016/j.arr.2023.102143"
"37206220","Neuroprotective effect of engineered Clostridiumbutyricum-pMTL007-GLP-1 on Parkinson's disease mice models via promoting mitophagy","Wang Y, Chen WJ, Han YY, Xu X, Yang AX, Wei J, Hong DJ, Fang X, Chen TT.","Bioeng Transl Med. 2023 Mar 17;8(3):e10505. doi: 10.1002/btm2.10505. eCollection 2023 May.","Wang Y","Bioeng Transl Med","2023","2023/05/19","PMC10189449","","10.1002/btm2.10505"
"39295905","The butyrate-producing and spore-forming bacterial genus Coprococcus as a potential biomarker for neurological disorders","Notting F, Pirovano W, Sybesma W, Kort R.","Gut Microbiome (Camb). 2023 Aug 30;4:e16. doi: 10.1017/gmb.2023.14. eCollection 2023.","Notting F","Gut Microbiome (Camb)","2023","2024/09/19","PMC11406416","","10.1017/gmb.2023.14"
"37630602","Could the Urease of the Gut Bacterium Proteus mirabilis Play a Role in the Altered Gut-Brain Talk Associated with Parkinson's Disease?","Grahl MVC, Andrade BDS, Perin APA, Neves GA, Duarte LS, Uberti AF, Hohl KS, Follmer C, Carlini CR.","Microorganisms. 2023 Aug 9;11(8):2042. doi: 10.3390/microorganisms11082042.","Grahl MVC","Microorganisms","2023","2023/08/26","PMC10459573","","10.3390/microorganisms11082042"
"37212075","IgA-Biome Profiles Correlate with Clinical Parkinson's Disease Subtypes","Brown EL, Essigmann HT, Hoffman KL, Alexander AS, Newmark M, Jiang ZD, Suescun J, Schiess MC, Hanis CL, DuPont HL.","J Parkinsons Dis. 2023;13(4):501-513. doi: 10.3233/JPD-230066.","Brown EL","J Parkinsons Dis","2023","2023/05/22","PMC10357173","","10.3233/JPD-230066"
"37374030","A Critical Perspective on the Supplementation of Akkermansia muciniphila: Benefits and Harms","Chiantera V, Laganà AS, Basciani S, Nordio M, Bizzarri M.","Life (Basel). 2023 May 24;13(6):1247. doi: 10.3390/life13061247.","Chiantera V","Life (Basel)","2023","2023/06/28","PMC10301191","","10.3390/life13061247"
"37827233","TLR2 deficiency is beneficial at the late phase in MPTP-induced Parkinson' disease mice","He Y, Zhao J, Dong H, Zhang X, Duan Y, Ma Y, Yu M, Fei J, Huang F.","Life Sci. 2023 Nov 15;333:122171. doi: 10.1016/j.lfs.2023.122171. Epub 2023 Oct 10.","He Y","Life Sci","2023","2023/10/12","","","10.1016/j.lfs.2023.122171"
"35317694","Effect of fermented foods on some neurological diseases, microbiota, behaviors: mini review","Eroğlu FE, Sanlier N.","Crit Rev Food Sci Nutr. 2023;63(26):8066-8082. doi: 10.1080/10408398.2022.2053060. Epub 2022 Mar 23.","Eroğlu FE","Crit Rev Food Sci Nutr","2023","2022/03/23","","","10.1080/10408398.2022.2053060"
"36694359","Elevated serum anti-Saccharomyces cerevisiae antibody accompanied by gut mycobiota dysbiosis as a biomarker of diagnosis in patients with de novo Parkinson disease","Chen Y, Zhang LY, Fang Y, Li C, Xia DD, Zhang G, Wen Y, Zhang SZ, Hu L, Gu LY, Liu Y, Tian J, Yan YP, Yin XZ, Tao ZH, Zhang BR, Pu JL.","Eur J Neurol. 2023 Nov;30(11):3462-3470. doi: 10.1111/ene.15711. Epub 2023 Feb 14.","Chen Y","Eur J Neurol","2023","2023/01/25","","","10.1111/ene.15711"
"37239262","Trimethylamine N-Oxide Exacerbates Neuroinflammation and Motor Dysfunction in an Acute MPTP Mice Model of Parkinson's Disease","Quan W, Qiao CM, Niu GY, Wu J, Zhao LP, Cui C, Zhao WJ, Shen YQ.","Brain Sci. 2023 May 12;13(5):790. doi: 10.3390/brainsci13050790.","Quan W","Brain Sci","2023","2023/05/27","PMC10216692","","10.3390/brainsci13050790"
"36516809","Neurotensin-Binding Immunoglobulin G in Patients with Parkinson's Disease","Muruzheva ZM, Egorov DS, Absalyamova MT, Traktirov DS, Karpenko MN, Fetissov SO.","Neuroimmunomodulation. 2023;30(1):15-27. doi: 10.1159/000527872. Epub 2022 Dec 14.","Muruzheva ZM","Neuroimmunomodulation","2023","2022/12/14","","","10.1159/000527872"
"37090671","The commensal protist Tritrichomonas musculus exhibits a dynamic life cycle that induces extensive remodeling of the gut microbiota","Popovic A, Cao EY, Han J, Nursimulu N, Alves-Ferreira EVC, Burrows K, Kennard A, Alsmadi N, Grigg ME, Mortha A, Parkinson J.","bioRxiv [Preprint]. 2023 Oct 10:2023.03.06.528774. doi: 10.1101/2023.03.06.528774.","Popovic A","bioRxiv","2023","2023/04/24","PMC10120700","","10.1101/2023.03.06.528774"
"37224894","Antiparkinsonian effects of polyphenols: A narrative review with a focus on the modulation of the gut-brain axis","Zhang W, Dong X, Huang R.","Pharmacol Res. 2023 Jul;193:106787. doi: 10.1016/j.phrs.2023.106787. Epub 2023 May 22.","Zhang W","Pharmacol Res","2023","2023/05/24","","","10.1016/j.phrs.2023.106787"
"37158925","The PROB-PD trial: a pilot, randomised, placebo-controlled study protocol to evaluate the feasibility and potential efficacy of probiotics in modulating peripheral immunity in subjects with Parkinson's disease","Martini S, Marino F, Magistrelli L, Contaldi E, Cosentino M, Comi C.","Pilot Feasibility Stud. 2023 May 8;9(1):77. doi: 10.1186/s40814-023-01306-1.","Martini S","Pilot Feasibility Stud","2023","2023/05/09","PMC10165276","","10.1186/s40814-023-01306-1"
"38045857","Metabolomic analysis of serum short-chain fatty acid concentrations in a mouse of MPTP-induced Parkinson's disease after dietary supplementation with branched-chain amino acids","Mi N, Ma L, Li X, Fu J, Bu X, Liu F, Yang F, Zhang Y, Yao L.","Open Med (Wars). 2023 Nov 29;18(1):20230849. doi: 10.1515/med-2023-0849. eCollection 2023.","Mi N","Open Med (Wars)","2023","2023/12/04","PMC10693015","","10.1515/med-2023-0849"
"36686268","High levels of Bifidobacteriaceae are associated with the pathogenesis of Parkinson's disease","Zuo S, Wang H, Zhao Q, Tang J, Wang M, Zhang Y, Sang M, Tian J, Wang P.","Front Integr Neurosci. 2023 Jan 4;16:1054627. doi: 10.3389/fnint.2022.1054627. eCollection 2022.","Zuo S","Front Integr Neurosci","2023","2023/01/23","PMC9846222","","10.3389/fnint.2022.1054627"
"36776226","A review article on neuroprotective, immunomodulatory, and anti-inflammatory role of vitamin-D3 in elderly COVID-19 patients","Tripathi AK, Mishra SK.","Egypt J Neurol Psychiatr Neurosurg. 2023;59(1):18. doi: 10.1186/s41983-023-00611-z. Epub 2023 Feb 6.","Tripathi AK","Egypt J Neurol Psychiatr Neurosurg","2023","2023/02/13","PMC9901404","","10.1186/s41983-023-00611-z"
"36516898","Effects of molecular hydrogen intervention on the gut microbiome in methamphetamine abusers with mental disorder","Wang Y, Wang M, Xie B, Wen D, Li W, Zhou M, Wang X, Lu Y, Cong B, Ni Z, Ma C.","Brain Res Bull. 2023 Feb;193:47-58. doi: 10.1016/j.brainresbull.2022.12.003. Epub 2022 Dec 11.","Wang Y","Brain Res Bull","2023","2022/12/14","","","10.1016/j.brainresbull.2022.12.003"
"36687704","Mechanisms of the Ping-wei-san plus herbal decoction against Parkinson's disease: Multiomics analyses","Li D, You HJ, Hu GJ, Yao RY, Xie AM, Li XY.","Front Nutr. 2023 Jan 4;9:945356. doi: 10.3389/fnut.2022.945356. eCollection 2022.","Li D","Front Nutr","2023","2023/01/23","PMC9845696","","10.3389/fnut.2022.945356"
"37596429","Fecal Microbiota Transplantation from Aged Mice Render Recipient Mice Resistant to MPTP-Induced Nigrostriatal Degeneration Via a Neurogenesis-Dependent but Inflammation-Independent Manner","Qiao CM, Zhou Y, Quan W, Ma XY, Zhao LP, Shi Y, Hong H, Wu J, Niu GY, Chen YN, Zhu S, Cui C, Zhao WJ, Shen YQ.","Neurotherapeutics. 2023 Sep;20(5):1405-1426. doi: 10.1007/s13311-023-01420-1. Epub 2023 Aug 18.","Qiao CM","Neurotherapeutics","2023","2023/08/18","PMC10480387","","10.1007/s13311-023-01420-1"
"37961318","Identification of proteotoxic and proteoprotective bacteria that non-specifically affect proteins associated with neurodegenerative diseases","Walker AC, Bhargava R, Bucher M, Brust AS, Czy DM.","bioRxiv [Preprint]. 2023 Oct 24:2023.10.24.563685. doi: 10.1101/2023.10.24.563685.","Walker AC","bioRxiv","2023","2023/11/14","PMC10634778","","10.1101/2023.10.24.563685"
"36742204","Effects of a probiotic suspension Symprove™ on a rat early-stage Parkinson's disease model","Sancandi M, De Caro C, Cypaite N, Marascio N, Avagliano C, De Marco C, Russo E, Constanti A, Mercer A.","Front Aging Neurosci. 2023 Jan 18;14:986127. doi: 10.3389/fnagi.2022.986127. eCollection 2022.","Sancandi M","Front Aging Neurosci","2023","2023/02/06","PMC9890174","","10.3389/fnagi.2022.986127"
"37895965","Profiling Analysis of Tryptophan Metabolites in the Urine of Patients with Parkinson's Disease Using LC-MS/MS","Chung SH, Yoo D, Ahn TB, Lee W, Hong J.","Pharmaceuticals (Basel). 2023 Oct 20;16(10):1495. doi: 10.3390/ph16101495.","Chung SH","Pharmaceuticals (Basel)","2023","2023/10/28","PMC10610059","","10.3390/ph16101495"
"37196855","Kanamycin treatment in the pre-symptomatic stage of a Drosophila PD model prevents the onset of non-motor alterations","Molina-Mateo D, Valderrama BP, Zárate RV, Hidalgo S, Tamayo-Leiva J, Soto-González A, Guerra-Ayala S, Arriagada-Vera V, Oliva C, Diez B, Campusano JM.","Neuropharmacology. 2023 Sep 15;236:109573. doi: 10.1016/j.neuropharm.2023.109573. Epub 2023 May 15.","Molina-Mateo D","Neuropharmacology","2023","2023/05/17","","","10.1016/j.neuropharm.2023.109573"
"38106542","Sex Differences in the Allele Distribution of PGLYRP2 Variant rs892145 in Parkinson's Disease","Ran C, Wirdefeldt K, Sydow O, Svenningsson P, Diaz Heijtz R.","Parkinsons Dis. 2023 Dec 9;2023:6502727. doi: 10.1155/2023/6502727. eCollection 2023.","Ran C","Parkinsons Dis","2023","2023/12/18","PMC10725317","","10.1155/2023/6502727"
"36918961","NEMoE: a nutrition aware regularized mixture of experts model to identify heterogeneous diet-microbiome-host health interactions","Xu X, Lubomski M, Holmes AJ, Sue CM, Davis RL, Muller S, Yang JYH.","Microbiome. 2023 Mar 15;11(1):51. doi: 10.1186/s40168-023-01475-4.","Xu X","Microbiome","2023","2023/03/15","PMC10015776","","10.1186/s40168-023-01475-4"
"36698474","The different trends in the burden of neurological and mental disorders following dietary transition in China, the USA, and the world: An extension analysis for the Global Burden of Disease Study 2019","Liang S, Wang L, Wu X, Hu X, Wang T, Jin F.","Front Nutr. 2023 Jan 9;9:957688. doi: 10.3389/fnut.2022.957688. eCollection 2022.","Liang S","Front Nutr","2023","2023/01/26","PMC9869872","","10.3389/fnut.2022.957688"
"36455673","Exercise training has a protective effect in 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine mice model with improved neural and intestinal pathology and modified intestinal flora","Wang Y, Pu Z, Zhang Y, Du Z, Guo Z, Bai Q.","Behav Brain Res. 2023 Feb 15;439:114240. doi: 10.1016/j.bbr.2022.114240. Epub 2022 Nov 28.","Wang Y","Behav Brain Res","2023","2022/12/01","","","10.1016/j.bbr.2022.114240"
"37529180","Corrigendum: High levels of Bifidobacteriaceae are associated with the pathogenesis of Parkinson's disease","Zuo S, Wang H, Zhao Q, Tang J, Wang M, Zhang Y, Sang M, Tian J, Wang P.","Front Integr Neurosci. 2023 Jul 17;17:1229949. doi: 10.3389/fnint.2023.1229949. eCollection 2023.","Zuo S","Front Integr Neurosci","2023","2023/08/02","PMC10390073","","10.3389/fnint.2023.1229949"
