PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"39021576","Potential value and research frontiers of virus in neuroinflammation: a bibliometric and visualized analysis","Li D, Wu M.","Front Immunol. 2024 Jul 3;15:1390149. doi: 10.3389/fimmu.2024.1390149. eCollection 2024.","Li D","Front Immunol","2024","2024/07/18","PMC11251911","","10.3389/fimmu.2024.1390149"
"39461950","Microbial biomarker discovery in Parkinson's disease through a network-based approach","Zhao Z, Chen J, Zhao D, Chen B, Wang Q, Li Y, Chen J, Bai C, Guo X, Hu N, Zhang B, Zhao R, Yuan J.","NPJ Parkinsons Dis. 2024 Oct 26;10(1):203. doi: 10.1038/s41531-024-00802-2.","Zhao Z","NPJ Parkinsons Dis","2024","2024/10/27","PMC11513973","","10.1038/s41531-024-00802-2"
"39309265","Effect of BF839 + earthworm protein supplement on motor and some non-motor symptoms of Parkinson's disease: a randomized clinical trial","Zeng T, Lin C, Deng Y, Zhu W.","Front Neurol. 2024 Sep 6;15:1371791. doi: 10.3389/fneur.2024.1371791. eCollection 2024.","Zeng T","Front Neurol","2024","2024/09/23","PMC11412884","","10.3389/fneur.2024.1371791"
"38366179","Commensal protist Tritrichomonas musculus exhibits a dynamic life cycle that induces extensive remodeling of the gut microbiota","Popovic A, Cao EY, Han J, Nursimulu N, Alves-Ferreira EVC, Burrows K, Kennard A, Alsmadi N, Grigg ME, Mortha A, Parkinson J.","ISME J. 2024 Jan 8;18(1):wrae023. doi: 10.1093/ismejo/wrae023.","Popovic A","ISME J","2024","2024/02/17","PMC10944700","","10.1093/ismejo/wrae023"
"39143178","Metagenome-assembled microbial genomes from Parkinson's disease fecal samples","Duru IC, Lecomte A, Shishido TK, Laine P, Suppula J, Paulin L, Scheperjans F, Pereira PAB, Auvinen P.","Sci Rep. 2024 Aug 14;14(1):18906. doi: 10.1038/s41598-024-69742-4.","Duru IC","Sci Rep","2024","2024/08/14","PMC11324757","","10.1038/s41598-024-69742-4"
"38375842","Molecular Targets of Valeric Acid: A Bioactive Natural Product for Endocrine, Metabolic, and Immunological Disorders","Kumari B, Kumari U, Singh DK, Husain GM, Patel DK, Shakya A, Singh RB, Modi GP, Singh GK.","Endocr Metab Immune Disord Drug Targets. 2024;24(13):1506-1517. doi: 10.2174/0118715303262653231120043819.","Kumari B","Endocr Metab Immune Disord Drug Targets","2024","2024/02/20","","","10.2174/0118715303262653231120043819"
"39406307","Lactiplantibacillus plantarum SG5 inhibits neuroinflammation in MPTP-induced PD mice through GLP-1/PGC-1α pathway","Qi Y, Dong Y, Chen J, Xie S, Ma X, Yu X, Yu Y, Wang Y.","Exp Neurol. 2024 Oct 13;383:115001. doi: 10.1016/j.expneurol.2024.115001. Online ahead of print.","Qi Y","Exp Neurol","2024","2024/10/15","","","10.1016/j.expneurol.2024.115001"
"38539626","Akkermansia muciniphila Is Beneficial to a Mouse Model of Parkinson's Disease, via Alleviated Neuroinflammation and Promoted Neurogenesis, with Involvement of SCFAs","Qiao CM, Huang WY, Zhou Y, Quan W, Niu GY, Li T, Zhang MX, Wu J, Zhao LP, Zhao WJ, Cui C, Shen YQ.","Brain Sci. 2024 Feb 29;14(3):238. doi: 10.3390/brainsci14030238.","Qiao CM","Brain Sci","2024","2024/03/28","PMC10968773","","10.3390/brainsci14030238"
"39367119","Synbiotic supplementation may globally improve non-motor symptoms in patients with stable Parkinson's disease: results from an open label single-arm study","Andreozzi V, Cuoco S, Balestrieri M, Fierro F, Ferrara N, Erro R, Di Filippo M, Barbella G, Memoli MC, Silvestri A, Squillante M, Guglielmetti S, Barone P, Iovino P, Pellecchia MT.","Sci Rep. 2024 Oct 4;14(1):23095. doi: 10.1038/s41598-024-74400-w.","Andreozzi V","Sci Rep","2024","2024/10/04","PMC11452401","","10.1038/s41598-024-74400-w"
"38796044","Rosmarinic acid mitigates intestinal inflammation and oxidative stress in bullfrogs (Lithobates catesbeiana) fed high soybean meal diets","Zhu B, Xu S, Zhang J, Xiang S, Hu Y.","Fish Shellfish Immunol. 2024 Jul;150:109655. doi: 10.1016/j.fsi.2024.109655. Epub 2024 May 24.","Zhu B","Fish Shellfish Immunol","2024","2024/05/25","","","10.1016/j.fsi.2024.109655"
"39302939","Water extract of ginseng alleviates parkinsonism in MPTP-induced Parkinson's disease mice","Xu N, Xing S, Li J, Pang B, Liu M, Fan M, Zhao Y.","PLoS One. 2024 Sep 20;19(9):e0296424. doi: 10.1371/journal.pone.0296424. eCollection 2024.","Xu N","PLoS One","2024","2024/09/20","PMC11414931","","10.1371/journal.pone.0296424"
"38997651","Identification of volatile metabolites produced from levodopa metabolism by different bacteria strains of the gut microbiome","Pennington T, Eshima J, Smith BS.","BMC Microbiol. 2024 Jul 13;24(1):260. doi: 10.1186/s12866-024-03373-7.","Pennington T","BMC Microbiol","2024","2024/07/12","PMC11245815","","10.1186/s12866-024-03373-7"
"39310761","Identification of proteotoxic and proteoprotective bacteria that non-specifically affect proteins associated with neurodegenerative diseases","Walker AC, Bhargava R, Bucher MJ, Argote YM, Brust AS, Czyż DM.","iScience. 2024 Aug 27;27(9):110828. doi: 10.1016/j.isci.2024.110828. eCollection 2024 Sep 20.","Walker AC","iScience","2024","2024/09/23","PMC11414702","","10.1016/j.isci.2024.110828"
