PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36226922","Fucosylated Chondroitin Sulfate against Parkinson's Disease through Inhibiting Inflammation Induced by Gut Dysbiosis","Liu Y, Liu X, Ye Q, Wang Y, Zhang J, Lin S, Wang G, Yang X, Zhang J, Chen S, Wu N.","J Agric Food Chem. 2022 Oct 26;70(42):13676-13691. doi: 10.1021/acs.jafc.2c06429. Epub 2022 Oct 13.","Liu Y","J Agric Food Chem","2022","2022/10/13","","","10.1021/acs.jafc.2c06429"
"35829770","Studying the Parkinson's disease metabolome and exposome in biological samples through different analytical and cheminformatics approaches: a pilot study","Talavera Andújar B, Aurich D, Aho VTE, Singh RR, Cheng T, Zaslavsky L, Bolton EE, Mollenhauer B, Wilmes P, Schymanski EL.","Anal Bioanal Chem. 2022 Oct;414(25):7399-7419. doi: 10.1007/s00216-022-04207-z. Epub 2022 Jul 13.","Talavera Andújar B","Anal Bioanal Chem","2022","2022/07/13","PMC9482909","","10.1007/s00216-022-04207-z"
"36001607","A Metabologenomic approach reveals alterations in the gut microbiota of a mouse model of Alzheimer's disease","Favero F, Barberis E, Gagliardi M, Espinoza S, Contu L, Gustincich S, Boccafoschi F, Borsotti C, Lim D, Rubino V, Mignone F, Pasolli E, Manfredi M, Zucchelli S, Corà D, Corazzari M.","PLoS One. 2022 Aug 24;17(8):e0273036. doi: 10.1371/journal.pone.0273036. eCollection 2022.","Favero F","PLoS One","2022","2022/08/24","PMC9401139","","10.1371/journal.pone.0273036"
"35959396","Porphyromonas gingivalis: A key role in Parkinson's disease with cognitive impairment?","Li D, Ren T, Li H, Liao G, Zhang X.","Front Neurol. 2022 Jul 26;13:945523. doi: 10.3389/fneur.2022.945523. eCollection 2022.","Li D","Front Neurol","2022","2022/08/12","PMC9363011","","10.3389/fneur.2022.945523"
"36289839","Involvement of Intestinal Enteroendocrine Cells in Neurological and Psychiatric Disorders","Yu L, Li Y.","Biomedicines. 2022 Oct 14;10(10):2577. doi: 10.3390/biomedicines10102577.","Yu L","Biomedicines","2022","2022/10/27","PMC9599815","","10.3390/biomedicines10102577"
"35742813","Dual-Hit Model of Parkinson's Disease: Impact of Dysbiosis on 6-Hydroxydopamine-Insulted Mice-Neuroprotective and Anti-Inflammatory Effects of Butyrate","Avagliano C, Coretti L, Lama A, Pirozzi C, De Caro C, De Biase D, Turco L, Mollica MP, Paciello O, Calignano A, Meli R, Lembo F, Mattace Raso G.","Int J Mol Sci. 2022 Jun 7;23(12):6367. doi: 10.3390/ijms23126367.","Avagliano C","Int J Mol Sci","2022","2022/06/24","PMC9223521","","10.3390/ijms23126367"
"35779628","(R)-ketamine as prophylactic and therapeutic drug for neurological disorders: Beyond depression","Wang X, Yang J, Hashimoto K.","Neurosci Biobehav Rev. 2022 Aug;139:104762. doi: 10.1016/j.neubiorev.2022.104762. Epub 2022 Jun 30.","Wang X","Neurosci Biobehav Rev","2022","2022/07/02","","","10.1016/j.neubiorev.2022.104762"
"36613586","Updates on the Role of Probiotics against Different Health Issues: Focus on Lactobacillus","Un-Nisa A, Khan A, Zakria M, Siraj S, Ullah S, Tipu MK, Ikram M, Kim MO.","Int J Mol Sci. 2022 Dec 21;24(1):142. doi: 10.3390/ijms24010142.","Un-Nisa A","Int J Mol Sci","2022","2023/01/08","PMC9820606","","10.3390/ijms24010142"
"36364961","Direct Action of Non-Digestible Oligosaccharides against a Leaky Gut","Mavrogeni ME, Asadpoor M, Henricks PAJ, Keshavarzian A, Folkerts G, Braber S.","Nutrients. 2022 Nov 7;14(21):4699. doi: 10.3390/nu14214699.","Mavrogeni ME","Nutrients","2022","2022/11/11","PMC9655944","","10.3390/nu14214699"
"35650236","Short chain fatty acids-producing and mucin-degrading intestinal bacteria predict the progression of early Parkinson's disease","Nishiwaki H, Ito M, Hamaguchi T, Maeda T, Kashihara K, Tsuboi Y, Ueyama J, Yoshida T, Hanada H, Takeuchi I, Katsuno M, Hirayama M, Ohno K.","NPJ Parkinsons Dis. 2022 Jun 1;8(1):65. doi: 10.1038/s41531-022-00328-5.","Nishiwaki H","NPJ Parkinsons Dis","2022","2022/06/01","PMC9160257","","10.1038/s41531-022-00328-5"
"36240098","Association Between Microbial Tyrosine Decarboxylase Gene and Levodopa Responsiveness in Patients With Parkinson Disease","Zhang Y, He X, Mo C, Liu X, Li J, Yan Z, Qian Y, Lai Y, Xu S, Yang X, Xiao Q.","Neurology. 2022 Nov 29;99(22):e2443-e2453. doi: 10.1212/WNL.0000000000201204. Epub 2022 Aug 31.","Zhang Y","Neurology","2022","2022/10/14","","","10.1212/WNL.0000000000201204"
"35806985","The Risk of Developing Alzheimer's Disease and Parkinson's Disease in Patients with Inflammatory Bowel Disease: A Meta-Analysis","Szandruk-Bender M, Wiatrak B, Szeląg A.","J Clin Med. 2022 Jun 27;11(13):3704. doi: 10.3390/jcm11133704.","Szandruk-Bender M","J Clin Med","2022","2022/07/09","PMC9267426","","10.3390/jcm11133704"
"36422338","Role of Probiotics and Diet in the Management of Neurological Diseases and Mood States: A Review","Thangaleela S, Sivamaruthi BS, Kesika P, Chaiyasut C.","Microorganisms. 2022 Nov 15;10(11):2268. doi: 10.3390/microorganisms10112268.","Thangaleela S","Microorganisms","2022","2022/11/24","PMC9696277","","10.3390/microorganisms10112268"
"35317694","Effect of fermented foods on some neurological diseases, microbiota, behaviors: mini review","Eroğlu FE, Sanlier N.","Crit Rev Food Sci Nutr. 2023;63(26):8066-8082. doi: 10.1080/10408398.2022.2053060. Epub 2022 Mar 23.","Eroğlu FE","Crit Rev Food Sci Nutr","2023","2022/03/23","","","10.1080/10408398.2022.2053060"
"35844606","T(REG)king From Gut to Brain: The Control of Regulatory T Cells Along the Gut-Brain Axis","Choi J, Kim BR, Akuzum B, Chang L, Lee JY, Kwon HK.","Front Immunol. 2022 Jun 30;13:916066. doi: 10.3389/fimmu.2022.916066. eCollection 2022.","Choi J","Front Immunol","2022","2022/07/18","PMC9279871","","10.3389/fimmu.2022.916066"
"35600818","Network Pharmacology and Absolute Bacterial Quantification-Combined Approach to Explore the Mechanism of Tianqi Pingchan Granule Against 6-OHDA-Induced Parkinson's Disease in Rats","Liu Z, Zhao J, Yang S, Zhang Y, Song L, Wu N, Liu Z.","Front Nutr. 2022 May 6;9:836500. doi: 10.3389/fnut.2022.836500. eCollection 2022.","Liu Z","Front Nutr","2022","2022/05/23","PMC9121100","","10.3389/fnut.2022.836500"
"33050862","Engineered Probiotic and Prebiotic Nutraceutical Supplementations in Combating Non-communicable Disorders: A Review","Kerry RG, Das G, Golla U, Del Pilar Rodriguez-Torres M, Shin HS, Patra JK.","Curr Pharm Biotechnol. 2022;23(1):72-97. doi: 10.2174/1389201021666201013153142.","Kerry RG","Curr Pharm Biotechnol","2022","2020/10/14","","","10.2174/1389201021666201013153142"
"36516809","Neurotensin-Binding Immunoglobulin G in Patients with Parkinson's Disease","Muruzheva ZM, Egorov DS, Absalyamova MT, Traktirov DS, Karpenko MN, Fetissov SO.","Neuroimmunomodulation. 2023;30(1):15-27. doi: 10.1159/000527872. Epub 2022 Dec 14.","Muruzheva ZM","Neuroimmunomodulation","2023","2022/12/14","","","10.1159/000527872"
"36532064","Hypothesis of a potential BrainBiota and its relation to CNS autoimmune inflammation","Elkjaer ML, Simon L, Frisch T, Bente LM, Kacprowski T, Thomassen M, Reynolds R, Baumbach J, Röttger R, Illes Z.","Front Immunol. 2022 Dec 2;13:1043579. doi: 10.3389/fimmu.2022.1043579. eCollection 2022.","Elkjaer ML","Front Immunol","2022","2022/12/19","PMC9756883","","10.3389/fimmu.2022.1043579"
"33963284","Molecular mechanisms underlying the antidepressant actions of arketamine: beyond the NMDA receptor","Wei Y, Chang L, Hashimoto K.","Mol Psychiatry. 2022 Jan;27(1):559-573. doi: 10.1038/s41380-021-01121-1. Epub 2021 May 7.","Wei Y","Mol Psychiatry","2022","2021/05/08","PMC8960399","","10.1038/s41380-021-01121-1"
"35272713","The microbiota restrains neurodegenerative microglia in a model of amyotrophic lateral sclerosis","Cox LM, Calcagno N, Gauthier C, Madore C, Butovsky O, Weiner HL.","Microbiome. 2022 Mar 11;10(1):47. doi: 10.1186/s40168-022-01232-z.","Cox LM","Microbiome","2022","2022/03/11","PMC8915543","","10.1186/s40168-022-01232-z"
"36615279","Potential Benefits of Anthocyanins in Chronic Disorders of the Central Nervous System","Panchal SK, Brown L.","Molecules. 2022 Dec 22;28(1):80. doi: 10.3390/molecules28010080.","Panchal SK","Molecules","2022","2023/01/08","PMC9822395","","10.3390/molecules28010080"
"35610236","Probiotics synergized with conventional regimen in managing Parkinson's disease","Sun H, Zhao F, Liu Y, Ma T, Jin H, Quan K, Leng B, Zhao J, Yuan X, Li Z, Li F, Kwok LY, Zhang S, Sun Z, Zhang J, Zhang H.","NPJ Parkinsons Dis. 2022 May 24;8(1):62. doi: 10.1038/s41531-022-00327-6.","Sun H","NPJ Parkinsons Dis","2022","2022/05/24","PMC9130297","","10.1038/s41531-022-00327-6"
"35362965","Light-Sensitive Lactococcus lactis for Microbe-Gut-Brain Axis Regulating via Upconversion Optogenetic Micro-Nano System","Pan H, Sun T, Cui M, Ma N, Yang C, Liu J, Pang G, Liu B, Li L, Zhang X, Zhang W, Chang J, Wang H.","ACS Nano. 2022 Apr 26;16(4):6049-6063. doi: 10.1021/acsnano.1c11536. Epub 2022 Apr 1.","Pan H","ACS Nano","2022","2022/04/01","","","10.1021/acsnano.1c11536"
"35563197","Bacteria-Derived Protein Aggregates Contribute to the Disruption of Host Proteostasis","Walker AC, Bhargava R, Dove AS, Brust AS, Owji AA, Czyż DM.","Int J Mol Sci. 2022 Apr 27;23(9):4807. doi: 10.3390/ijms23094807.","Walker AC","Int J Mol Sci","2022","2022/05/14","PMC9103901","","10.3390/ijms23094807"
"36686268","High levels of Bifidobacteriaceae are associated with the pathogenesis of Parkinson's disease","Zuo S, Wang H, Zhao Q, Tang J, Wang M, Zhang Y, Sang M, Tian J, Wang P.","Front Integr Neurosci. 2023 Jan 4;16:1054627. doi: 10.3389/fnint.2022.1054627. eCollection 2022.","Zuo S","Front Integr Neurosci","2023","2023/01/23","PMC9846222","","10.3389/fnint.2022.1054627"
"35924055","Neuroprotective Effects of Oligosaccharides From Periplaneta Americana on Parkinson's Disease Models In Vitro and In Vivo","Liu MM, Zhou N, Jiang N, Lu KM, Wu CF, Bao JK.","Front Pharmacol. 2022 Jul 18;13:936818. doi: 10.3389/fphar.2022.936818. eCollection 2022.","Liu MM","Front Pharmacol","2022","2022/08/04","PMC9340460","","10.3389/fphar.2022.936818"
"36110534","Global trends in research on miRNA-microbiome interaction from 2011 to 2021: A bibliometric analysis","Yan XY, Yao JP, Li YQ, Zhang W, Xi MH, Chen M, Li Y.","Front Pharmacol. 2022 Aug 30;13:974741. doi: 10.3389/fphar.2022.974741. eCollection 2022.","Yan XY","Front Pharmacol","2022","2022/09/16","PMC9468484","","10.3389/fphar.2022.974741"
"36516898","Effects of molecular hydrogen intervention on the gut microbiome in methamphetamine abusers with mental disorder","Wang Y, Wang M, Xie B, Wen D, Li W, Zhou M, Wang X, Lu Y, Cong B, Ni Z, Ma C.","Brain Res Bull. 2023 Feb;193:47-58. doi: 10.1016/j.brainresbull.2022.12.003. Epub 2022 Dec 11.","Wang Y","Brain Res Bull","2023","2022/12/14","","","10.1016/j.brainresbull.2022.12.003"
"35127957","Molecular and pharmacological aspects of piperine as a potential molecule for disease prevention and management: evidence from clinical trials","Tripathi AK, Ray AK, Mishra SK.","Beni Suef Univ J Basic Appl Sci. 2022;11(1):16. doi: 10.1186/s43088-022-00196-1. Epub 2022 Jan 28.","Tripathi AK","Beni Suef Univ J Basic Appl Sci","2022","2022/02/07","PMC8796742","","10.1186/s43088-022-00196-1"
"36687704","Mechanisms of the Ping-wei-san plus herbal decoction against Parkinson's disease: Multiomics analyses","Li D, You HJ, Hu GJ, Yao RY, Xie AM, Li XY.","Front Nutr. 2023 Jan 4;9:945356. doi: 10.3389/fnut.2022.945356. eCollection 2022.","Li D","Front Nutr","2023","2023/01/23","PMC9845696","","10.3389/fnut.2022.945356"
"36466165","Mapping trends and hotspot regarding gastrointestinal microbiome and neuroscience: A bibliometric analysis of global research (2002-2022)","Yang J, Deng Y, Cai Y, Liu Y, Peng L, Luo Z, Li D.","Front Neurosci. 2022 Nov 17;16:1048565. doi: 10.3389/fnins.2022.1048565. eCollection 2022.","Yang J","Front Neurosci","2022","2022/12/05","PMC9714683","","10.3389/fnins.2022.1048565"
"35257836","Central dopaminergic control of cell proliferation in the colonic epithelium","Yu S, Peng HR, Zhang YK, Yin YQ, Zhou JW.","Neurosci Res. 2022 Jul;180:72-82. doi: 10.1016/j.neures.2022.02.006. Epub 2022 Mar 4.","Yu S","Neurosci Res","2022","2022/03/08","","","10.1016/j.neures.2022.02.006"
"34980288","Performance of distinct microbial based solutions in a Campylobacter infection challenge model in poultry","Ty M, Taha-Abdelaziz K, Demey V, Castex M, Sharif S, Parkinson J.","Anim Microbiome. 2022 Jan 3;4(1):2. doi: 10.1186/s42523-021-00157-6.","Ty M","Anim Microbiome","2022","2022/01/04","PMC8722297","","10.1186/s42523-021-00157-6"
"36216843","Fecal microbiome alterations in treatment-naive de novo Parkinson's disease","Boertien JM, Murtomäki K, Pereira PAB, van der Zee S, Mertsalmi TH, Levo R, Nojonen T, Mäkinen E, Jaakkola E, Laine P, Paulin L, Pekkonen E, Kaasinen V, Auvinen P, Scheperjans F, van Laar T; PPNN Study Group.","NPJ Parkinsons Dis. 2022 Oct 10;8(1):129. doi: 10.1038/s41531-022-00395-8.","Boertien JM","NPJ Parkinsons Dis","2022","2022/10/10","PMC9551094","","10.1038/s41531-022-00395-8"
"36742204","Effects of a probiotic suspension Symprove™ on a rat early-stage Parkinson's disease model","Sancandi M, De Caro C, Cypaite N, Marascio N, Avagliano C, De Marco C, Russo E, Constanti A, Mercer A.","Front Aging Neurosci. 2023 Jan 18;14:986127. doi: 10.3389/fnagi.2022.986127. eCollection 2022.","Sancandi M","Front Aging Neurosci","2023","2023/02/06","PMC9890174","","10.3389/fnagi.2022.986127"
"35399136","Intestinal Dopamine Receptor D2 is Required for Neuroprotection Against 1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine-induced Dopaminergic Neurodegeneration","Peng H, Yu S, Zhang Y, Yin Y, Zhou J.","Neurosci Bull. 2022 Aug;38(8):871-886. doi: 10.1007/s12264-022-00848-3. Epub 2022 Apr 11.","Peng H","Neurosci Bull","2022","2022/04/11","PMC9352842","","10.1007/s12264-022-00848-3"
"36551872","Milmed Yeast Alters the LPS-Induced M1 Microglia Cells to Form M2 Anti-Inflammatory Phenotype","Armeli F, Mengoni B, Maggi E, Mazzoni C, Preziosi A, Mancini P, Businaro R, Lenz T, Archer T.","Biomedicines. 2022 Dec 2;10(12):3116. doi: 10.3390/biomedicines10123116.","Armeli F","Biomedicines","2022","2022/12/23","PMC9776009","","10.3390/biomedicines10123116"
"35466109","Effects of Subdiaphragmatic Vagotomy in the MPTP-induced Neurotoxicity in the Striatum and Colon of Mice","Shan J, Qu Y, Zhang J, Ma L, Hashimoto K.","Clin Psychopharmacol Neurosci. 2022 May 31;20(2):389-393. doi: 10.9758/cpn.2022.20.2.389.","Shan J","Clin Psychopharmacol Neurosci","2022","2022/04/25","PMC9047999","","10.9758/cpn.2022.20.2.389"
"36168204","Agathobaculum butyriciproducens Shows Neuroprotective Effects in a 6-OHDA-Induced Mouse Model of Parkinson's Disease","Lee DW, Ryu YK, Chang DH, Park HY, Go J, Maeng SY, Hwang DY, Kim BC, Lee CH, Kim KS.","J Microbiol Biotechnol. 2022 Sep 28;32(9):1168-1177. doi: 10.4014/jmb.2205.05032. Epub 2022 Sep 5.","Lee DW","J Microbiol Biotechnol","2022","2022/09/28","PMC9628974","","10.4014/jmb.2205.05032"
"36698474","The different trends in the burden of neurological and mental disorders following dietary transition in China, the USA, and the world: An extension analysis for the Global Burden of Disease Study 2019","Liang S, Wang L, Wu X, Hu X, Wang T, Jin F.","Front Nutr. 2023 Jan 9;9:957688. doi: 10.3389/fnut.2022.957688. eCollection 2022.","Liang S","Front Nutr","2023","2023/01/26","PMC9869872","","10.3389/fnut.2022.957688"
"35127723","Human Umbilical Cord Mesenchymal Stem Cells Improve Locomotor Function in Parkinson's Disease Mouse Model Through Regulating Intestinal Microorganisms","Sun Z, Gu P, Xu H, Zhao W, Zhou Y, Zhou L, Zhang Z, Wang W, Han R, Chai X, An S.","Front Cell Dev Biol. 2022 Jan 20;9:808905. doi: 10.3389/fcell.2021.808905. eCollection 2021.","Sun Z","Front Cell Dev Biol","2022","2022/02/07","PMC8810651","","10.3389/fcell.2021.808905"
"34896331","Sodium butyrate attenuates rotenone-induced toxicity by activation of autophagy through epigenetically regulating PGC-1α expression in PC12 cells","Zhang Y, Xu S, Qian Y, He X, Mo C, Yang X, Xiao Q.","Brain Res. 2022 Feb 1;1776:147749. doi: 10.1016/j.brainres.2021.147749. Epub 2021 Dec 9.","Zhang Y","Brain Res","2022","2021/12/13","","","10.1016/j.brainres.2021.147749"
"35917710","Fecal microbiome transplantation attenuates manganese-induced neurotoxicity through regulation of the apelin signaling pathway by inhibition of autophagy in mouse brain","Liu J, Zhang X, Ta X, Luo M, Chang X, Wang H.","Ecotoxicol Environ Saf. 2022 Sep 1;242:113925. doi: 10.1016/j.ecoenv.2022.113925. Epub 2022 Jul 31.","Liu J","Ecotoxicol Environ Saf","2022","2022/08/02","","","10.1016/j.ecoenv.2022.113925"
"35243260","Akkermansia muciniphila induces mitochondrial calcium overload and α -synuclein aggregation in an enteroendocrine cell line","Amorim Neto DP, Bosque BP, Pereira de Godoy JV, Rodrigues PV, Meneses DD, Tostes K, Costa Tonoli CC, Faustino de Carvalho H, González-Billault C, de Castro Fonseca M.","iScience. 2022 Feb 11;25(3):103908. doi: 10.1016/j.isci.2022.103908. eCollection 2022 Mar 18.","Amorim Neto DP","iScience","2022","2022/03/04","PMC8881719","","10.1016/j.isci.2022.103908"
"36455673","Exercise training has a protective effect in 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine mice model with improved neural and intestinal pathology and modified intestinal flora","Wang Y, Pu Z, Zhang Y, Du Z, Guo Z, Bai Q.","Behav Brain Res. 2023 Feb 15;439:114240. doi: 10.1016/j.bbr.2022.114240. Epub 2022 Nov 28.","Wang Y","Behav Brain Res","2023","2022/12/01","","","10.1016/j.bbr.2022.114240"
"35400445","Polymannuronic acid prebiotic plus Lacticaseibacillus rhamnosus GG probiotic as a novel synbiotic promoted their separate neuroprotection against Parkinson's disease","Liu X, Du ZR, Wang X, Sun XR, Zhao Q, Zhao F, Wong WT, Wong KH, Dong XL.","Food Res Int. 2022 May;155:111067. doi: 10.1016/j.foodres.2022.111067. Epub 2022 Feb 24.","Liu X","Food Res Int","2022","2022/04/11","","","10.1016/j.foodres.2022.111067"
